,score,is_test,truth
1726,0.029089209,0,0
118,0.030512843,0,0
2083,0.03278978,1,0
2793,0.034535494,1,0
1628,0.038004328,0,0
1088,0.038590793,0,0
3315,0.04102319,1,0
70,0.041406237,0,0
28,0.041946772,0,0
3388,0.042678516,1,0
1765,0.042716682,0,0
1685,0.043885604,0,0
1334,0.04467328,0,0
497,0.045153573,0,0
658,0.047061108,0,0
1092,0.04984027,0,0
44,0.04985825,0,0
1180,0.051526908,0,0
3835,0.051900458,1,0
871,0.051900662,0,0
624,0.0534853,0,0
2546,0.054002568,1,0
3188,0.054417018,1,0
716,0.055442028,0,0
565,0.056027953,0,0
63,0.05649296,0,0
1113,0.057537135,0,0
2826,0.058370993,1,0
280,0.05852574,0,0
2976,0.058800407,1,0
1919,0.059748247,0,0
2921,0.06012958,1,0
757,0.06034612,0,0
2000,0.0604594,1,0
940,0.061562393,0,0
1246,0.06284281,0,0
1,0.065660305,0,0
334,0.06606309,0,0
2990,0.06999476,1,0
1295,0.070067614,0,0
826,0.071496665,0,0
1543,0.071516395,0,0
1011,0.071732745,0,0
561,0.07228541,0,0
1377,0.07248297,0,0
1468,0.07249627,0,0
205,0.0740555,0,0
103,0.07641293,0,0
174,0.07655264,0,0
1745,0.07756587,0,0
2179,0.0809559,1,0
55,0.08171652,0,0
1952,0.08453463,0,0
1891,0.08469688,0,0
3521,0.084885165,1,0
3613,0.08530855,1,0
496,0.08808036,0,0
22,0.088992134,0,0
954,0.0906765,0,0
696,0.091170706,0,0
637,0.09346937,0,0
1156,0.093865365,0,0
1322,0.09707627,0,0
1700,0.098320186,0,0
1951,0.0996041,0,0
12,0.09963453,0,0
664,0.10073991,0,0
1181,0.10206945,0,0
618,0.10277435,0,0
470,0.10380833,0,0
689,0.10581262,0,0
1032,0.10663525,0,0
1303,0.107579455,0,0
1546,0.108259104,0,0
1360,0.11002599,0,0
745,0.1112577,0,0
1304,0.11304857,0,0
2459,0.11522149,1,0
867,0.11573308,0,0
3666,0.11599737,1,0
1081,0.11631361,0,0
974,0.117191344,0,0
1545,0.11927214,0,0
348,0.1194334,0,0
1925,0.11953252,0,0
649,0.11975602,0,0
2759,0.12071831,1,0
1465,0.122210294,0,0
1284,0.12286503,0,0
2985,0.123728044,1,0
930,0.12609546,0,0
2135,0.12807217,1,0
512,0.12832022,0,0
198,0.12883532,0,0
3516,0.12998143,1,0
406,0.13242911,0,0
1121,0.133997,0,0
679,0.13536103,0,0
495,0.1369512,0,0
1964,0.13731834,0,0
140,0.1373983,0,0
713,0.13867044,0,0
904,0.1407206,0,0
3745,0.14088984,1,0
3350,0.14150906,1,0
1330,0.14172877,0,0
3310,0.14523803,1,0
2456,0.14760394,1,0
425,0.14904459,0,0
781,0.14934681,0,0
1111,0.15327245,0,0
230,0.15675996,0,0
989,0.1583556,0,0
1566,0.15940635,0,0
1350,0.15942183,0,0
2553,0.15959252,1,0
759,0.16212785,0,0
1805,0.16214009,0,0
799,0.16556108,0,0
3452,0.16679531,1,0
641,0.16716912,0,0
782,0.16767573,0,0
399,0.16873698,0,0
231,0.1746189,0,0
113,0.18289109,0,0
1744,0.18578005,0,0
753,0.18579668,0,0
846,0.18679035,0,0
155,0.1881991,0,0
541,0.18885317,0,0
266,0.19023553,0,0
2367,0.19214575,1,0
2261,0.19223103,1,0
3551,0.1939308,1,0
1446,0.19907272,0,0
3818,0.19911756,1,0
2468,0.20019771,1,0
669,0.20078196,0,0
1968,0.2025183,0,0
2590,0.20266032,1,0
1160,0.20357047,0,0
504,0.20379528,0,0
1941,0.2069441,0,0
999,0.20980093,0,0
415,0.21442252,0,0
848,0.21555802,0,0
1140,0.21582289,0,0
1777,0.21693178,0,0
3769,0.21831752,1,0
1573,0.224582,0,0
1929,0.22527,0,0
333,0.2282776,0,0
754,0.2349839,0,0
1138,0.2362488,0,0
2420,0.23694299,1,0
613,0.2379057,0,0
339,0.23839039,0,0
1208,0.23880407,0,0
798,0.24187818,0,0
450,0.24249996,0,0
3972,0.24319331,1,0
609,0.24320865,0,0
115,0.24464755,0,0
424,0.24545516,0,0
1361,0.24587348,0,0
1760,0.24592319,0,0
157,0.24753052,0,0
1256,0.24762729,0,0
795,0.24790017,0,0
2316,0.24811469,1,0
2885,0.25193533,1,0
1617,0.25309533,0,0
682,0.25548318,0,0
2210,0.26201603,1,0
388,0.26516947,0,0
844,0.26634103,0,0
1554,0.2663869,0,0
1421,0.26905486,0,0
1645,0.27294514,0,0
619,0.27480286,0,0
1301,0.27483207,0,0
3314,0.2787472,1,0
108,0.28269812,0,0
507,0.28319138,0,0
1980,0.2834914,0,0
3766,0.28395033,1,0
179,0.2864226,0,0
2575,0.2882909,1,0
3473,0.2894287,1,0
2871,0.28944334,1,0
314,0.29169753,0,0
245,0.29321796,0,0
1575,0.29580006,0,0
259,0.29973295,0,0
708,0.30173483,0,0
840,0.3023361,0,0
1530,0.3033694,0,0
1705,0.30364513,0,0
1099,0.3050924,0,0
242,0.30567384,0,0
560,0.31113854,0,0
935,0.31252244,0,0
2660,0.31590885,1,0
342,0.31766322,0,0
727,0.32611403,0,0
1483,0.32641038,0,0
3395,0.32938865,1,0
1239,0.32952765,0,0
1089,0.3298607,0,0
1021,0.33032683,0,0
2857,0.33044437,1,0
2753,0.33180135,1,0
997,0.33257163,0,0
1937,0.33328518,0,0
3054,0.3361408,1,0
1703,0.33773604,0,0
721,0.33842254,0,0
31,0.33869436,0,0
665,0.33968517,0,0
1250,0.34159556,0,0
2926,0.34250364,1,0
3815,0.34323698,1,0
2324,0.3495368,1,0
3919,0.35007957,1,0
1677,0.3501584,0,0
1521,0.35037017,0,0
3189,0.35127157,1,0
599,0.3554732,0,0
779,0.35652897,0,0
1697,0.35838863,0,0
3700,0.3586046,1,0
1918,0.36256197,0,0
3263,0.36281884,1,0
1439,0.36421862,0,0
1849,0.366222,0,0
3121,0.36685073,1,0
1596,0.3685787,0,0
125,0.36885518,0,0
371,0.3696871,0,0
1051,0.37440252,0,0
3711,0.37479696,1,0
3078,0.37499505,1,0
916,0.37803245,0,0
1066,0.38132504,0,0
2829,0.3839027,1,0
961,0.38494083,0,0
300,0.38512975,0,0
1845,0.3871245,0,0
1693,0.38727194,0,0
3289,0.3892829,1,0
3612,0.3916337,1,0
1398,0.3924965,0,0
2337,0.39342654,1,0
1583,0.3940146,0,0
3978,0.3985698,1,0
1004,0.4001499,0,0
1866,0.4018002,0,0
1475,0.40263385,0,0
2260,0.40463066,1,0
738,0.40501767,0,0
3433,0.40505344,1,0
1357,0.40547255,0,0
1269,0.4058497,0,0
1802,0.40731642,0,0
193,0.40832934,0,0
2523,0.4083611,1,0
1770,0.40922263,0,0
252,0.41056636,0,0
3398,0.4115574,1,0
3421,0.41192475,1,0
1615,0.41257977,0,0
1883,0.4146299,0,0
1847,0.4150096,0,0
3368,0.4151889,1,0
1248,0.415778,0,0
3427,0.41644165,1,0
41,0.41760558,0,0
1316,0.41795295,0,0
1723,0.41860065,0,0
191,0.41878363,0,0
218,0.41903353,0,0
2635,0.42028636,1,0
1132,0.42049846,0,0
1141,0.42100775,0,0
3939,0.42210382,1,0
2933,0.42275107,1,0
154,0.42388874,0,0
526,0.42485785,0,0
3258,0.42536324,1,0
1123,0.42595732,0,0
260,0.42651188,0,0
1472,0.42733058,0,0
187,0.42805374,0,0
715,0.4285627,0,0
1036,0.42867774,0,0
1007,0.4291541,0,0
1221,0.4297066,0,0
2240,0.42983392,1,0
134,0.43198004,0,0
2415,0.4326211,1,0
3543,0.4333357,1,1
3268,0.4335452,1,0
1943,0.433734,0,0
2253,0.43419343,1,0
2593,0.4342311,1,0
977,0.43450093,0,0
601,0.43478113,0,0
204,0.43603173,0,0
875,0.43653235,0,0
3355,0.436906,1,0
2332,0.43713146,1,0
1706,0.43779132,0,0
2667,0.43793148,1,0
248,0.4381562,0,0
691,0.4383163,0,0
2037,0.43836617,1,0
26,0.43850306,0,0
3746,0.43864214,1,0
912,0.43873942,0,0
2218,0.4388279,1,0
1578,0.43920213,0,0
3057,0.43950596,1,0
743,0.43979457,0,0
2766,0.44037595,1,0
3597,0.4410633,1,0
3333,0.44113648,1,0
1110,0.44192654,0,0
1613,0.44210118,0,0
862,0.44254825,0,0
2496,0.44334203,1,0
2286,0.44337592,1,0
2797,0.44406903,1,0
2108,0.444375,1,0
3254,0.4445058,1,0
2269,0.44472995,1,0
1926,0.4447776,0,0
2779,0.44482553,1,0
829,0.44618505,0,0
2569,0.44626242,1,0
1887,0.44643277,0,0
3135,0.44664907,1,0
2221,0.44671836,1,0
720,0.44743448,0,0
2274,0.4480339,1,0
856,0.4488696,0,0
2869,0.4491408,1,0
1404,0.44917685,0,0
131,0.44918406,0,0
3837,0.44950137,1,0
3351,0.44967872,1,0
807,0.44978508,0,0
460,0.44987756,0,0
1513,0.45040154,0,0
99,0.45153946,0,0
1890,0.4515853,0,0
251,0.45202163,0,0
3430,0.45202452,1,0
2183,0.45228562,1,0
3305,0.4526029,1,0
3462,0.4529642,1,1
1263,0.4530504,0,0
1282,0.45307472,0,0
