,score,is_test,truth
152,0.0006187558,0,0
197,0.00063039636,0,0
2112,0.00064422505,0,0
903,0.00065225805,0,0
2843,0.000652856,1,0
2688,0.0006553752,1,0
1107,0.000657711,0,0
1640,0.00066031556,0,0
1335,0.00066643616,0,0
2006,0.00067308405,0,0
1347,0.00067638315,0,0
942,0.0006808881,0,0
3275,0.0006828233,1,0
1231,0.00071008946,0,0
2279,0.00071103143,1,0
2484,0.00071354135,1,0
1458,0.00072008686,0,0
2184,0.0007206358,1,0
1158,0.00072678394,0,0
1284,0.000741767,0,0
74,0.0007432459,0,0
2025,0.0007436674,0,0
1966,0.0007514449,0,0
813,0.0007583087,0,0
1861,0.00076274626,0,0
1555,0.0007628848,0,0
28,0.0007971366,0,0
1219,0.0007988095,0,0
1233,0.00079891534,0,0
1609,0.00080633414,0,0
69,0.0008078153,0,0
1613,0.00080853654,0,0
4149,0.0008153073,1,0
1001,0.0008153897,0,0
409,0.00082601194,0,0
830,0.0008283096,0,0
621,0.000836814,0,0
3140,0.0008449474,1,0
3497,0.00085355836,1,0
1853,0.0008744877,0,0
2315,0.00088172,1,0
1252,0.00088929664,0,0
1942,0.00090355234,0,0
571,0.00090402033,0,0
8,0.0009081158,0,0
2396,0.00092624757,1,0
157,0.0009296897,0,0
4038,0.00093164924,1,0
823,0.0009364256,0,0
460,0.0009372258,0,0
3415,0.0009422671,1,0
2089,0.00096014474,0,0
562,0.00096791465,0,0
1310,0.00097529474,0,0
967,0.000981169,0,0
1125,0.000984664,0,0
2908,0.0009917392,1,0
642,0.0009978999,0,0
1213,0.0010051477,0,0
2395,0.0010053804,1,0
349,0.0010299599,0,0
193,0.001038083,0,0
447,0.0010431897,0,0
604,0.0010463728,0,0
36,0.0010466973,0,0
1215,0.0010469855,0,0
2777,0.0010511426,1,0
2743,0.0010591501,1,0
947,0.001061449,0,0
314,0.0010654833,0,0
666,0.0010772347,0,0
1061,0.0010782158,0,0
1975,0.0011139729,0,0
2130,0.0011233942,1,0
4015,0.0011286158,1,0
518,0.0011708535,0,0
890,0.0011809715,0,0
790,0.0011952809,0,0
