,score,is_test,truth
1459,-176.31422,0,0
368,-176.29059,0,0
782,-174.86615,0,0
1042,-173.85088,0,0
3920,-173.61414,1,0
89,-173.22957,0,0
1833,-173.0138,0,0
4231,-172.97423,1,0
2159,-172.94127,0,0
2189,-172.425,0,0
4624,-171.85687,1,0
1234,-171.74358,0,0
5329,-170.73248,1,0
4292,-170.45047,1,0
2066,-170.1251,0,0
2808,-169.92351,0,0
3901,-169.90538,1,0
2327,-169.81276,0,0
5064,-168.77872,1,0
5557,-168.70593,1,0
1296,-168.16574,0,0
4390,-168.11282,1,0
5400,-168.04047,1,0
561,-168.01863,0,0
869,-167.82019,0,0
934,-167.79074,0,0
5568,-167.66603,1,0
3480,-167.64275,1,0
1200,-167.53276,0,0
312,-167.02937,0,0
4344,-166.80385,1,0
1004,-166.59694,0,0
1805,-166.52097,0,0
5443,-166.43777,1,0
149,-166.41284,0,0
1621,-166.28513,0,0
2758,-166.12515,0,0
1812,-166.10226,0,0
144,-165.89919,0,0
1941,-165.81462,0,0
5504,-165.70374,1,0
2818,-165.47804,0,0
3799,-165.41205,1,0
2281,-165.10155,0,0
1708,-165.07393,0,0
1014,-165.03922,0,0
635,-164.70177,0,0
2902,-164.6291,0,0
125,-164.52678,0,0
4656,-164.49358,1,0
880,-164.4258,0,0
109,-164.29462,0,0
137,-164.02455,0,0
2967,-163.90004,0,0
5204,-163.74675,1,0
93,-163.3739,0,0
613,-163.24843,0,0
1897,-163.1836,0,0
3344,-163.11858,1,0
367,-162.91798,0,0
4848,-162.75557,1,0
5280,-162.60388,1,0
5635,-162.56683,1,0
1873,-162.4696,0,0
1415,-162.25204,0,0
2264,-161.92766,0,0
5807,-161.87175,1,0
1837,-161.53494,0,0
4887,-161.44167,1,0
2753,-161.34319,0,0
910,-161.32095,0,0
1680,-161.19519,0,0
215,-161.07921,0,0
2403,-160.71387,0,0
1163,-160.58112,0,0
1710,-160.58049,0,0
1102,-160.44482,0,0
3795,-160.4127,1,0
378,-160.39009,0,0
1539,-160.38261,0,0
1471,-160.34308,0,0
4806,-160.27264,1,0
2420,-160.26869,0,0
2653,-160.26172,0,0
715,-160.24088,0,0
3150,-160.15555,1,0
770,-160.10156,0,0
828,-160.03705,0,0
1788,-160.01309,0,0
4572,-159.8537,1,0
218,-159.84341,0,0
5596,-159.67107,1,0
2641,-159.56294,0,0
802,-159.47513,0,0
5774,-159.38602,1,0
815,-159.31976,0,0
2882,-159.19644,0,0
1648,-159.14983,0,0
2011,-159.05156,0,0
1157,-158.95735,0,0
5022,-158.90723,1,0
2928,-158.73547,0,0
2190,-158.63156,0,0
3185,-158.52841,1,0
1371,-158.52417,0,0
2136,-158.47241,0,0
443,-158.3695,0,0
672,-158.2555,0,0
1647,-158.13388,0,0
3248,-158.09648,1,0
3027,-158.03227,1,0
201,-157.78506,0,0
3049,-157.75797,1,0
3227,-157.6725,1,0
3068,-157.23091,1,0
1534,-157.22505,0,0
1256,-156.92055,0,0
1105,-156.78654,0,0
2538,-156.70891,0,0
4264,-156.68983,1,0
5517,-156.65744,1,0
361,-156.45047,0,0
2267,-156.41739,0,0
2576,-155.97408,0,0
258,-155.9071,0,0
5244,-155.87871,1,0
2322,-155.87048,0,0
78,-155.68208,0,0
440,-155.564,0,0
2138,-155.50198,0,0
519,-155.31978,0,0
1988,-155.28163,0,0
2603,-155.21013,0,0
2747,-155.08311,0,0
2332,-155.01172,0,0
624,-154.80724,0,0
983,-154.73517,0,0
1898,-154.73146,0,0
2292,-154.71515,0,0
2866,-154.62215,0,0
3147,-154.57144,1,0
2495,-154.55669,0,0
4620,-154.4569,1,0
3061,-154.4464,1,0
2201,-154.38785,0,0
2463,-153.9761,0,0
5253,-153.86288,1,0
2691,-153.65869,0,0
2858,-153.5821,0,0
4650,-153.53458,1,0
3785,-153.51273,1,0
1828,-153.47946,0,0
3214,-153.35591,1,0
3775,-153.29305,1,0
3982,-153.27718,1,0
2452,-153.25732,0,0
255,-153.25276,0,0
450,-153.173,0,0
4043,-153.01248,1,0
1341,-152.91167,0,0
2963,-152.79173,0,0
2048,-152.58875,0,0
2533,-152.58235,0,0
628,-152.56679,0,0
1632,-152.3754,0,0
2512,-152.22797,0,0
286,-152.20372,0,0
2080,-152.18408,0,0
1332,-152.10216,0,0
3041,-152.03693,1,0
1290,-152.03514,0,0
3530,-151.83368,1,0
3504,-151.78842,1,0
2607,-151.77403,0,0
2418,-151.73273,0,0
4838,-151.61534,1,0
2702,-151.39964,0,0
4535,-151.3978,1,0
1187,-151.33885,0,0
5413,-151.31552,1,0
293,-151.28609,0,0
2258,-151.14851,0,0
400,-151.134,0,0
508,-151.09245,0,0
1118,-150.85345,0,0
2421,-150.54901,0,0
844,-150.51274,0,0
2360,-150.4769,0,0
2175,-150.30348,0,0
2074,-150.22478,0,0
251,-150.16794,0,0
4760,-150.08464,1,0
707,-150.05888,0,0
5466,-150.01392,1,0
408,-150.00923,0,0
917,-149.92188,0,0
5082,-149.8512,1,0
2481,-149.69722,0,0
833,-149.6837,0,0
5350,-149.64832,1,0
3310,-149.63159,1,0
1920,-149.63065,0,0
1491,-149.50877,0,0
1686,-149.40872,0,0
4252,-149.35509,1,0
3600,-149.32578,1,0
1291,-149.32434,0,0
198,-149.27927,0,0
5776,-149.20798,1,0
5634,-149.19073,1,0
3673,-149.18929,1,0
5858,-149.09935,1,0
680,-149.0655,0,0
1510,-149.05444,0,0
861,-148.99547,0,0
160,-148.96686,0,0
3705,-148.92871,1,0
473,-148.91061,0,0
2370,-148.90851,0,0
2006,-148.72975,0,0
795,-148.53694,0,0
22,-148.41956,0,0
1425,-148.40674,0,0
1250,-148.31686,0,0
681,-148.14337,0,0
4615,-147.915,1,0
3932,-147.17451,1,0
2426,-147.11377,0,0
347,-146.85342,0,0
2682,-146.68427,0,0
2844,-146.62758,0,0
2288,-146.5676,0,0
1682,-146.25504,0,0
4820,-146.00073,1,0
5422,-145.98613,1,0
3831,-145.91562,1,0
2423,-145.7295,0,0
5639,-145.38185,1,0
3927,-145.3636,1,0
2731,-145.35374,0,0
1565,-145.29247,0,0
745,-145.24658,0,0
3062,-144.69463,1,0
1406,-144.62863,0,0
2812,-144.4838,0,0
2467,-144.48276,0,0
3869,-144.05081,1,0
3386,-143.9938,1,0
5277,-143.93587,1,0
2872,-143.84196,0,0
1818,-143.81117,0,0
607,-142.96051,0,0
556,-142.93497,0,0
1959,-142.68378,0,0
2828,-142.65727,0,0
2478,-142.63058,0,0
2935,-142.58687,0,0
2820,-142.5567,0,0
670,-142.52708,0,0
2805,-142.27673,0,0
3307,-142.15884,1,0
2527,-141.94621,0,0
1192,-141.72435,0,0
2283,-141.61809,0,0
2163,-141.58206,0,0
4422,-141.50424,1,0
845,-141.44887,0,0
2090,-141.42848,0,0
5830,-141.38673,1,0
1800,-141.37733,0,0
2703,-141.29686,0,0
5393,-141.28433,1,0
806,-141.02391,0,0
1392,-140.94374,0,0
1879,-140.88744,0,0
2970,-140.87581,0,0
651,-140.56725,0,0
3935,-140.48154,1,0
5575,-140.42921,1,0
5335,-140.42445,1,0
4643,-140.35751,1,0
2987,-140.13017,1,0
483,-140.11887,0,0
673,-139.79361,0,0
239,-139.66728,0,0
2505,-139.57959,0,0
2407,-139.51434,0,0
4954,-139.46918,1,0
230,-139.36365,0,0
5949,-139.25302,1,0
139,-139.13512,0,0
750,-139.04439,0,0
1806,-138.86807,0,0
2755,-138.64601,0,0
894,-138.63728,0,0
2257,-138.62277,0,0
653,-138.50581,0,0
4669,-138.30609,1,0
5043,-138.28113,1,0
2187,-138.20462,0,0
3328,-137.95879,1,0
5944,-137.879,1,0
2688,-137.8738,0,0
2502,-137.66158,0,0
702,-137.63478,0,0
5648,-137.57838,1,0
1858,-137.56332,0,0
688,-137.48604,0,0
2494,-137.3267,0,0
2355,-137.32635,0,0
1777,-137.09723,0,0
3006,-137.04099,1,0
2470,-136.95934,0,0
287,-136.79349,0,0
1597,-136.7811,0,0
2724,-136.72902,0,0
1548,-136.71964,0,0
5266,-136.64902,1,0
852,-136.64746,0,0
4881,-136.52742,1,0
5052,-136.48749,1,0
3080,-136.34644,1,0
2598,-136.30956,0,0
343,-136.2687,0,0
2094,-136.21013,0,0
4010,-136.09457,1,0
3555,-135.97327,1,0
448,-135.97275,0,0
1265,-135.76505,0,0
1018,-135.30304,0,0
384,-135.1601,0,0
1360,-135.14153,0,0
1104,-134.98988,0,0
1242,-134.9649,0,0
2588,-134.92563,0,0
1170,-134.89551,0,0
962,-134.79811,0,0
696,-134.77112,0,0
5012,-134.70845,1,0
