,score,is_test,truth
838,0.004386845,0,0
2385,0.004489045,1,0
1159,0.004708451,0,0
1601,0.0048480085,0,0
29,0.0052157426,0,0
530,0.005277132,0,0
383,0.005304234,0,0
2672,0.005536543,1,0
709,0.0058785267,0,0
678,0.005925679,0,0
827,0.006006015,0,0
3846,0.0060157245,1,0
690,0.0060638413,0,0
979,0.00627839,0,0
2270,0.006428194,1,0
1439,0.0065030614,0,0
3602,0.0065401946,1,0
2772,0.0067236773,1,0
3540,0.0068530818,1,0
3212,0.0068560555,1,0
3277,0.006898243,1,0
2051,0.0069228522,1,0
1043,0.0069490746,0,0
1504,0.006973976,0,0
641,0.006985285,0,0
3936,0.007016784,1,0
1866,0.0070189275,0,0
754,0.0070260125,0,0
1796,0.007046909,0,0
3750,0.0071582766,1,0
1719,0.0071609714,0,0
3413,0.0071675987,1,0
475,0.007195981,0,0
142,0.0073935394,0,0
1421,0.007463236,0,0
1918,0.0074715624,0,0
1604,0.0074983886,0,0
419,0.0076902886,0,0
1324,0.007731623,0,0
546,0.007822282,0,0
1413,0.0079760095,0,0
572,0.007997311,0,0
2780,0.008103401,1,0
3199,0.008140179,1,0
1707,0.008161497,0,0
1839,0.008332865,0,0
963,0.00857974,0,0
1819,0.008650574,0,0
3592,0.008808341,1,0
1614,0.008897203,0,0
1743,0.008899364,0,0
2554,0.008904504,1,0
2457,0.008918529,1,0
3624,0.008920418,1,0
2149,0.008962673,1,0
1833,0.009025575,0,0
36,0.009110825,0,0
269,0.009117828,0,0
3031,0.009200272,1,0
844,0.009307603,0,0
2261,0.009469366,1,0
2937,0.009555129,1,0
2388,0.009582135,1,0
850,0.009617089,0,0
55,0.009639723,0,0
2084,0.009664765,1,0
254,0.009736021,0,0
1968,0.009752314,0,0
175,0.009813097,0,0
795,0.0099395625,0,0
3491,0.009999342,1,0
3090,0.010364434,1,0
176,0.010377604,0,0
3148,0.010859112,1,0
218,0.010862502,0,0
148,0.011155696,0,0
3838,0.011308293,1,0
1668,0.011728683,0,0
1826,0.011907137,0,0
1150,0.012223708,0,0
922,0.012251398,0,0
1644,0.012352507,0,0
996,0.012398081,0,0
141,0.012542098,0,0
180,0.012723247,0,0
1730,0.012725811,0,0
1525,0.012758803,0,0
11,0.012775078,0,0
453,0.012841986,0,0
560,0.01295689,0,0
2634,0.012991196,1,0
284,0.013181957,0,0
1621,0.013255462,0,0
410,0.013463208,0,0
3596,0.013615486,1,0
1983,0.013709348,0,0
267,0.014142764,0,0
114,0.01445281,0,0
2977,0.014512224,1,0
1628,0.014537902,0,0
2835,0.014681889,1,0
2415,0.014863838,1,0
1395,0.014913466,0,0
1011,0.015049944,0,0
1367,0.015106467,0,0
518,0.015129293,0,0
1178,0.015436991,0,0
2484,0.015443622,1,0
731,0.015507861,0,0
193,0.01563517,0,0
364,0.015787726,0,0
1729,0.01585777,0,0
1448,0.01619519,0,0
1044,0.016323926,0,0
1990,0.016446356,0,0
1508,0.016467664,0,0
3937,0.016483352,1,0
1881,0.016705846,0,0
1763,0.016732909,0,0
2103,0.016786119,1,0
1085,0.016896028,0,0
338,0.0168971,0,0
3790,0.016939275,1,0
1578,0.017056402,0,0
1541,0.017080603,0,0
1547,0.017083267,0,0
3461,0.017159047,1,0
1886,0.017201187,0,0
595,0.017205339,0,0
204,0.017287469,0,0
3072,0.01739881,1,0
3338,0.017455654,1,0
1344,0.017706085,0,0
1133,0.017966824,0,0
1531,0.017981771,0,0
3242,0.018019855,1,0
1911,0.01813967,0,0
87,0.01829023,0,0
664,0.01830134,0,0
3563,0.018340182,1,0
189,0.018550534,0,0
3385,0.018753598,1,0
144,0.01875404,0,0
326,0.018932696,0,0
368,0.01904967,0,0
1862,0.019091194,0,0
14,0.020011552,0,0
449,0.0200651,0,0
1464,0.020207904,0,0
374,0.020218445,0,0
2725,0.020501105,1,0
2714,0.020565482,1,0
3921,0.020989414,1,0
2910,0.021327915,1,0
2494,0.02141063,1,0
779,0.021505106,0,0
3599,0.021513943,1,0
1926,0.021733386,0,0
971,0.022092799,0,0
1451,0.022215672,0,0
2566,0.02245833,1,0
2215,0.022616306,1,0
24,0.022765277,0,0
1127,0.02292363,0,0
62,0.022951359,0,0
2973,0.023359753,1,0
730,0.02348943,0,0
1049,0.023533987,0,0
722,0.02363042,0,0
1124,0.023640564,0,0
20,0.023650005,0,0
903,0.023893245,0,0
117,0.024772933,0,0
2065,0.024879277,1,0
1304,0.024963962,0,0
1659,0.025021158,0,0
1543,0.025517195,0,0
949,0.025645401,0,0
1689,0.02578272,0,0
3064,0.025943136,1,0
748,0.026434563,0,0
1859,0.026847519,0,0
3915,0.02687928,1,0
1408,0.026959179,0,0
602,0.027149817,0,0
2935,0.027779378,1,0
3566,0.027944418,1,0
3216,0.027990574,1,0
37,0.028136725,0,0
1346,0.028280005,0,0
1447,0.028410966,0,0
2534,0.028916927,1,0
3105,0.028942281,1,0
3490,0.02903405,1,0
1290,0.02928108,0,0
1791,0.029614879,0,0
1712,0.030725636,0,0
297,0.031190407,0,0
3734,0.031212695,1,0
661,0.03138646,0,0
3859,0.031702753,1,0
3820,0.032218643,1,0
1515,0.03255685,0,0
878,0.032913517,0,0
415,0.033186264,0,0
309,0.033195425,0,0
70,0.033398643,0,0
711,0.034227576,0,0
785,0.034235172,0,0
259,0.03498488,0,0
2040,0.035459053,1,0
1280,0.03553472,0,0
863,0.035622682,0,0
734,0.03567596,0,0
1094,0.03590752,0,0
3426,0.036555264,1,0
3248,0.036559667,1,0
1669,0.036594152,0,0
323,0.03670566,0,0
2536,0.037128493,1,0
2155,0.03713318,1,0
2512,0.037803955,1,0
562,0.03813278,0,0
733,0.03887156,0,0
1808,0.039306547,0,0
1259,0.039437834,0,0
1388,0.039604817,0,0
592,0.039754692,0,0
644,0.04012251,0,0
487,0.04135919,0,0
330,0.041383963,0,0
3931,0.04156453,1,0
2111,0.041669168,1,0
3661,0.04193321,1,0
1379,0.04271894,0,0
1567,0.042857975,0,0
300,0.042946495,0,0
1273,0.043225665,0,0
888,0.043478534,0,0
1282,0.043744408,0,0
1694,0.04379438,0,0
1517,0.044361487,0,0
579,0.045587294,0,0
1713,0.047261927,0,0
1850,0.047529545,0,0
89,0.047846977,0,0
1653,0.04828114,0,0
796,0.04910706,0,0
1455,0.049111426,0,0
823,0.04919541,0,0
3574,0.049489833,1,0
2025,0.050337642,1,0
255,0.050765913,0,0
625,0.050867792,0,0
3006,0.052348047,1,0
3754,0.05257681,1,0
727,0.053820524,0,0
1059,0.05432351,0,0
1030,0.05502658,0,0
2532,0.05524255,1,0
386,0.055698562,0,0
3598,0.056007255,1,0
1952,0.056296203,0,0
1795,0.05719467,0,0
3831,0.05719672,1,0
1325,0.057233065,0,0
3043,0.05740518,1,0
2092,0.058162592,1,0
208,0.058731675,0,0
3905,0.058863748,1,0
689,0.059460722,0,0
2709,0.059516218,1,0
3922,0.060401045,1,0
56,0.060872305,0,0
1003,0.061508406,0,0
938,0.061647918,0,0
1838,0.06180282,0,0
3510,0.06185303,1,0
2760,0.0620869,1,0
3892,0.06236632,1,0
3287,0.06255383,1,0
3051,0.06270612,1,0
3055,0.06297157,1,0
1258,0.06350618,0,0
941,0.063567065,0,0
1138,0.063876756,0,0
411,0.0646195,0,0
3953,0.06486781,1,0
1452,0.065057755,0,0
450,0.06716361,0,0
1472,0.067690186,0,0
1467,0.068361156,0,0
792,0.06927927,0,0
2694,0.07044631,1,0
947,0.070464276,0,0
2849,0.07097152,1,0
528,0.070979424,0,0
2333,0.07107962,1,0
3402,0.07135668,1,0
578,0.07142676,0,0
628,0.07202487,0,0
1744,0.07260182,0,0
2823,0.07292696,1,0
1402,0.07323689,0,0
2690,0.07340582,1,0
967,0.07344238,0,0
3245,0.07382153,1,0
3358,0.07411657,1,0
501,0.07575656,0,0
1587,0.07606626,0,0
1661,0.076999664,0,0
2617,0.07703363,1,0
1987,0.07707737,0,0
586,0.07722241,0,0
2917,0.079692796,1,0
1885,0.080911264,0,0
96,0.0811441,0,0
1063,0.08162425,0,0
2482,0.08345157,1,0
543,0.08359581,0,0
3757,0.08541846,1,1
1349,0.086140946,0,0
503,0.0864128,0,0
2862,0.086455315,1,0
773,0.08755994,0,0
3398,0.0877347,1,0
891,0.08808603,0,0
244,0.08854587,0,0
2857,0.08859714,1,0
659,0.088620745,0,0
478,0.090060115,0,0
2562,0.09152513,1,0
566,0.09430768,0,0
1760,0.09475637,0,0
3291,0.096546315,1,0
1047,0.09760054,0,0
3177,0.09786542,1,0
3002,0.09830087,1,0
2423,0.10034946,1,0
1988,0.101045206,0,0
1222,0.10187152,0,0
2414,0.10365272,1,0
673,0.10411312,0,0
1488,0.10608716,0,0
1879,0.10674219,0,0
936,0.10701762,0,0
1570,0.107740305,0,0
3120,0.10821435,1,0
801,0.10866199,0,0
527,0.108885854,0,0
1861,0.10914061,0,0
25,0.10966859,0,0
2649,0.1107152,1,0
107,0.1109716,0,0
1357,0.11123216,0,0
3696,0.112076625,1,0
3257,0.112371735,1,0
1790,0.11321273,0,0
943,0.113419816,0,0
2557,0.1147816,1,0
2853,0.11486744,1,0
3641,0.11566214,1,0
1794,0.1165031,0,0
2682,0.11708123,1,0
490,0.11713818,0,0
901,0.11715275,0,0
3945,0.11773514,1,0
1762,0.1180975,0,0
3943,0.11878382,1,0
3769,0.121274136,1,0
3464,0.12215862,1,0
2427,0.12281572,1,0
1657,0.123552345,0,0
1450,0.12447226,0,0
79,0.12616332,0,0
2260,0.12680781,1,0
2804,0.12688649,1,0
192,0.12812302,0,0
1248,0.12825482,0,0
1083,0.12852201,0,0
1655,0.1314333,0,0
2516,0.13190863,1,0
281,0.13297142,0,0
1185,0.13323686,0,0
3226,0.13338357,1,0
829,0.13484575,0,0
313,0.13503002,0,0
3536,0.13535257,1,0
802,0.13547382,0,0
1580,0.1355069,0,0
1666,0.13644306,0,0
2429,0.13651495,1,0
135,0.1372322,0,0
3280,0.13734522,1,0
1892,0.1393618,0,0
735,0.13962018,0,0
3174,0.140935,1,0
412,0.14357132,0,0
1022,0.14409411,0,0
1245,0.14438216,0,0
3345,0.1444662,1,0
1039,0.14514363,0,0
954,0.14703381,0,0
1925,0.14795505,0,0
121,0.15191425,0,0
708,0.15329528,0,0
1480,0.1535243,0,0
1815,0.15359713,0,0
3272,0.15621139,1,1
970,0.1578495,0,0
178,0.15848082,0,0
1394,0.159212,0,0
1471,0.16005757,0,0
1612,0.16073753,0,0
871,0.16127944,0,0
585,0.16340007,0,0
1339,0.16341396,0,0
156,0.16344893,0,0
1165,0.16502205,0,0
1174,0.16748434,0,0
1495,0.16748531,0,0
1857,0.16831036,0,0
1931,0.16942278,0,0
465,0.16994934,0,0
3364,0.17296614,1,0
1922,0.17300352,0,0
670,0.17311725,0,0
3036,0.17319065,1,0
1184,0.17337556,0,0
1745,0.17372377,0,0
2816,0.17501257,1,0
2387,0.17561024,1,0
598,0.17726275,0,0
1110,0.17876966,0,0
1937,0.17908543,0,0
2700,0.18047275,1,0
1910,0.18068704,0,0
2089,0.18085739,1,0
339,0.18093438,0,0
3534,0.18278307,1,0
1411,0.18431856,0,0
1824,0.18618731,0,0
1672,0.18644826,0,0
2021,0.18683602,1,0
1554,0.19061524,0,0
1551,0.19264661,0,0
1191,0.19313613,0,0
346,0.19354935,0,0
884,0.19433928,0,0
2948,0.19544101,1,0
736,0.19608273,0,0
1247,0.19892578,0,0
1187,0.19928147,0,0
1278,0.20004676,0,0
1919,0.20087005,0,0
3175,0.20149136,1,0
1024,0.20505863,0,0
617,0.20510407,0,0
3649,0.20598857,1,0
3645,0.2061299,1,0
1623,0.20812699,0,0
2259,0.20840216,1,0
2540,0.20869309,1,0
2256,0.20950876,1,0
2515,0.20973098,1,0
3964,0.2098378,1,0
1660,0.21051963,0,0
2671,0.21065606,1,0
139,0.21189407,0,0
447,0.21443291,0,0
1461,0.21535414,0,0
1064,0.21695258,0,0
2954,0.22030887,1,0
2724,0.22037978,1,0
2159,0.22077376,1,0
571,0.22170998,0,0
230,0.22182135,0,0
1853,0.22276118,0,0
2066,0.22379008,1,0
1756,0.22510527,0,0
1434,0.22580227,0,0
179,0.22725199,0,0
274,0.2309336,0,0
1532,0.2343663,0,0
1728,0.23452117,0,0
3,0.23537394,0,0
1274,0.23562187,0,0
325,0.23621976,0,0
227,0.23752663,0,0
895,0.23956844,0,0
2787,0.24029446,1,0
3755,0.24099335,1,0
1523,0.2416068,0,0
940,0.24164172,0,0
1901,0.24382675,0,0
35,0.24550347,0,0
161,0.24850902,0,0
508,0.24889962,0,0
1615,0.25100374,0,0
880,0.2515079,0,0
212,0.25244105,0,0
955,0.25283554,0,0
2493,0.25308648,1,0
3784,0.25330046,1,0
469,0.25604922,0,0
1484,0.25752905,0,0
1840,0.25942013,0,0
1075,0.261077,0,0
162,0.26498553,0,0
2210,0.2679797,1,0
3561,0.26898804,1,0
1977,0.2707696,0,0
1265,0.27082312,0,0
2879,0.2725195,1,0
3213,0.27285418,1,0
696,0.2763198,0,0
287,0.277149,0,0
723,0.27776378,0,0
48,0.2780369,0,0
3705,0.27940777,1,0
127,0.27980658,0,0
3014,0.27994624,1,0
1761,0.2824917,0,0
1681,0.28365022,0,0
124,0.28566772,0,0
2122,0.2869668,1,0
132,0.28768197,0,0
1811,0.2878975,0,0
2648,0.2891994,1,0
145,0.28955218,0,0
2067,0.28998658,1,0
992,0.29133916,0,0
140,0.2932033,0,0
367,0.29479086,0,0
1433,0.29502016,0,0
858,0.29620102,0,0
2931,0.2967245,1,0
1924,0.29739663,0,0
2381,0.29774976,1,0
353,0.29841903,0,0
567,0.29872474,0,0
1241,0.2992897,0,0
1511,0.2994467,0,0
3924,0.2999761,1,0
2629,0.30046722,1,1
1844,0.30273566,0,0
3189,0.3045893,1,0
1009,0.305759,0,0
2801,0.30594143,1,0
2129,0.3061442,1,0
1007,0.30640724,0,0
1953,0.307008,0,0
1285,0.307799,0,0
2925,0.30815968,1,0
337,0.30963248,0,0
750,0.31097034,0,0
3839,0.3113528,1,0
2375,0.31168017,1,0
2023,0.31304076,1,0
679,0.31352374,0,0
1675,0.31412262,0,0
1206,0.3176352,0,0
3259,0.32028547,1,0
2613,0.32030824,1,0
3764,0.3217607,1,0
1996,0.32187274,1,0
765,0.3224298,0,0
2903,0.3226172,1,0
2049,0.3231911,1,0
1742,0.32529852,0,0
2941,0.32577458,1,0
815,0.32663405,0,0
1135,0.32674226,0,0
310,0.32709765,0,0
331,0.32729378,0,0
3632,0.3276682,1,0
584,0.32886285,0,0
1093,0.32898563,0,0
2744,0.32910883,1,0
6,0.32931456,0,0
347,0.3293345,0,0
3117,0.3293392,1,0
1428,0.32949466,0,0
1032,0.32959694,0,0
3548,0.32961458,1,0
1858,0.33056426,0,0
1102,0.3305943,0,0
240,0.3306123,0,0
3876,0.33076316,1,0
913,0.33082873,0,0
232,0.3308894,0,0
2678,0.3310473,1,0
621,0.33136675,0,0
1989,0.33147317,0,0
2242,0.33150136,1,0
540,0.33178815,0,0
1209,0.33181888,0,0
321,0.3318531,0,0
304,0.332058,0,0
2914,0.33238813,1,0
2588,0.3324814,1,0
1082,0.3326839,0,0
1257,0.3327817,0,0
1627,0.33280635,0,0
1381,0.33282205,0,0
1750,0.332925,0,0
900,0.3331472,0,0
692,0.33332604,0,0
3683,0.3334301,1,0
1194,0.33347204,0,0
846,0.33350506,0,0
27,0.33359745,0,0
2010,0.33386305,1,0
8,0.33389553,0,0
1650,0.3339444,0,0
1442,0.3339744,0,0
956,0.33399656,0,0
1154,0.33401626,0,0
609,0.33404803,0,0
2142,0.3341482,1,0
3254,0.334188,1,0
3433,0.33423528,1,0
3833,0.33429042,1,0
2441,0.3345944,1,0
1038,0.3346658,0,0
1234,0.3352164,0,0
52,0.33528134,0,0
724,0.33536905,0,0
684,0.33542195,0,0
509,0.3355008,0,0
466,0.3356643,0,0
2918,0.33568928,1,0
2465,0.3357879,1,0
3727,0.33603603,1,0
3743,0.33608416,1,0
638,0.3361764,0,0
2203,0.33625102,1,0
506,0.33628753,0,0
559,0.33632588,0,0
2616,0.33648697,1,0
1122,0.33660534,0,0
278,0.33662397,0,0
3782,0.33664998,1,0
1963,0.33669552,0,0
2824,0.33670875,1,0
257,0.33710018,0,0
682,0.33722022,0,0
63,0.33732542,0,0
131,0.33758584,0,0
680,0.33772787,0,0
603,0.33778813,0,0
993,0.33785227,0,0
301,0.33786434,0,0
1175,0.33790693,0,0
1948,0.3379269,0,0
85,0.33796802,0,0
1733,0.33845696,0,0
1540,0.3388285,0,0
2460,0.33885363,1,0
3550,0.339076,1,0
1292,0.33909503,0,0
1984,0.33928183,0,0
3622,0.33930868,1,0
799,0.3394813,0,0
497,0.3395259,0,0
2143,0.33971453,1,0
1066,0.3397921,0,0
532,0.33979926,0,0
2960,0.34037754,1,0
862,0.34049153,0,0
398,0.34059107,0,0
1634,0.34060264,0,0
2237,0.3408839,1,0
1105,0.34090263,0,0
3504,0.34091333,1,0
3881,0.3409612,1,0
1224,0.34104857,0,0
937,0.34122905,0,0
3001,0.34125015,1,0
1505,0.34125018,0,0
3680,0.3413042,1,0
1516,0.34157917,0,0
642,0.34167287,0,0
545,0.34167296,0,0
