,score,is_test,truth
896,0.019149601,0,0
1372,0.019701118,0,0
764,0.019762557,0,0
689,0.025556864,0,0
1508,0.026255863,0,0
1134,0.026489055,0,0
684,0.027121833,0,0
3310,0.027671572,1,0
1457,0.028102932,0,0
2314,0.02864928,1,0
347,0.028708765,0,0
3748,0.02893153,1,0
3853,0.02946795,1,0
937,0.029679868,0,0
1591,0.02968861,0,0
1179,0.029757183,0,0
1098,0.030243663,0,0
2130,0.030291194,1,0
1303,0.030361265,0,0
621,0.030362621,0,0
1004,0.030464787,0,0
533,0.030633826,0,0
1605,0.030745922,0,0
877,0.030956542,0,0
1809,0.030979166,0,0
1610,0.031201383,0,0
1396,0.031233598,0,0
2379,0.03135516,1,0
1549,0.03138626,0,0
1479,0.031397536,0,0
135,0.03156613,0,0
299,0.03160413,0,0
402,0.031626906,0,0
707,0.03167891,0,0
223,0.03171438,0,0
314,0.031759385,0,0
529,0.031767223,0,0
977,0.0317805,0,0
300,0.031928394,0,0
1188,0.03206558,0,0
407,0.03211389,0,0
8,0.03229322,0,0
1885,0.032313842,0,0
308,0.03233877,0,0
805,0.032412216,0,0
269,0.032519694,0,0
872,0.03266839,0,0
1260,0.03276412,0,0
3069,0.032794368,1,0
1202,0.033083145,0,0
3672,0.033083584,1,0
104,0.03310214,0,0
1481,0.033226795,0,0
3696,0.033272594,1,0
1643,0.033328034,0,0
3350,0.033456814,1,0
499,0.033534735,0,0
1108,0.03354023,0,0
610,0.03356536,0,0
1729,0.0338236,0,0
1443,0.03391872,0,0
899,0.03393601,0,0
653,0.034022,0,0
3596,0.034333013,1,0
249,0.03438886,0,0
631,0.034427386,0,0
1475,0.03452699,0,0
1478,0.034596812,0,0
7,0.034601804,0,0
1862,0.034652974,0,0
1140,0.03470327,0,0
1135,0.034792777,0,0
638,0.03484715,0,0
260,0.035251267,0,0
2273,0.03532445,1,0
1432,0.035356436,0,0
1731,0.03538349,0,0
66,0.035445552,0,0
1228,0.0354608,0,0
2360,0.035463195,1,0
1946,0.03560366,0,0
1128,0.03567111,0,0
1362,0.035689883,0,0
444,0.03574192,0,0
