,score,is_test,truth
3054,-14.064468840955858,1,0
132,-13.988363671935268,0,0
517,-13.827450307542739,0,0
417,-13.792160047171361,0,0
1189,-13.73639740751119,0,0
1763,-13.708293015727612,0,0
1836,-13.644049788942288,0,0
2250,-13.642106704654788,1,1
3935,-13.630036572554133,1,0
1504,-13.629073698018031,0,0
1472,-13.610564277762734,0,0
1626,-13.608766942475196,0,0
1271,-13.592882353223489,0,0
1533,-13.557905629009396,0,0
648,-13.494027179649752,0,0
1448,-13.476675706065016,0,0
1175,-13.47249367824508,0,0
2094,-13.459071059707647,1,0
1748,-13.443665930547537,0,0
1130,-13.440361044120612,0,0
3333,-13.439142157402078,1,0
811,-13.43694558337891,0,0
1931,-13.414844799769163,0,0
2530,-13.387973382947377,1,0
3599,-13.355956462748338,1,0
1640,-13.349784273223065,0,0
3226,-13.345480264261047,1,0
762,-13.332208369023896,0,0
1030,-13.319913026623418,0,0
3272,-13.318785928633858,1,0
1537,-13.310382630810347,0,0
1103,-13.309085994552497,0,0
1512,-13.283027388948751,0,0
3138,-13.279060508316544,1,0
1580,-13.271817163183949,0,0
3724,-13.263077375090923,1,0
1858,-13.258824828714852,0,0
77,-13.249910332078965,0,0
1707,-13.246927308682206,0,0
1231,-13.233548445420887,0,0
1467,-13.174307630312814,0,0
304,-13.167775280933004,0,0
682,-13.155785552730762,0,0
573,-13.152339463892314,0,0
2966,-13.13082754729399,1,0
121,-13.129372010132332,0,0
354,-13.103097601326793,0,0
327,-13.099303397151136,0,0
1377,-13.093277835949452,0,0
3543,-13.029469971752782,1,0
1526,-13.008675900508035,0,0
892,-12.997600167914428,0,0
1792,-12.988378538181426,0,0
2092,-12.951360026820344,1,0
3441,-12.910445064798726,1,0
184,-12.86488881248423,0,0
14,-12.860124660360878,0,0
149,-12.808777149937686,0,0
781,-12.792310001430897,0,0
1576,-12.760145392471106,0,0
3723,-12.713528264725614,1,0
2888,-12.67529435150771,1,0
1002,-12.675041059268999,0,0
1643,-12.65181092406684,0,0
2502,-12.621272281856506,1,0
492,-12.596819318029038,0,0
1983,-12.593753923871851,0,0
1632,-12.57865429118164,0,0
1238,-12.571831818303808,0,0
1395,-12.570276127969096,0,0
623,-12.53467892416059,0,0
1195,-12.52132813504304,0,0
3603,-12.51691790332139,1,0
1893,-12.515418863075027,0,0
1117,-12.514034168628623,0,0
1076,-12.512460949538335,0,0
498,-12.502245657229366,0,0
1412,-12.496886822024972,0,0
3830,-12.496335596432402,1,0
3228,-12.487501924208258,1,0
2195,-12.485856205742468,1,0
1435,-12.485359903594757,0,0
1498,-12.48488567825605,0,0
2485,-12.470143126893438,1,0
1068,-12.459727517206536,0,0
540,-12.447263468414182,0,0
1228,-12.393147307204858,0,0
972,-12.3791860876064,0,0
1371,-12.376887068213357,0,0
902,-12.374491908657632,0,0
3622,-12.370519953843933,1,0
916,-12.352831489029306,0,0
543,-12.351814027239339,0,0
523,-12.351656671972728,0,0
3641,-12.351215904906045,1,0
