,score,is_test,truth
919,-13.431054845734883,0,0
3908,-13.425802935496804,1,0
3895,-13.259560964636233,1,0
3238,-13.219266765061686,1,0
3363,-13.175450868653025,1,0
1176,-13.154310233317617,0,0
2682,-13.145858712089307,1,0
1734,-13.117948928506355,0,0
780,-13.10377296990335,0,0
1561,-13.081930485700928,0,0
3225,-13.071710894825978,1,0
312,-13.068370672737878,0,0
561,-12.983624763800414,0,0
69,-12.97644261357606,0,0
1696,-12.971562196505717,0,0
22,-12.921455801459064,0,0
269,-12.911869914621924,0,0
3906,-12.825223493229942,1,0
2934,-12.717442025975362,1,0
2990,-12.709629856929777,1,0
1042,-12.674664713030513,0,0
105,-12.66781887348779,0,0
983,-12.655632633027677,0,0
1708,-12.655405564390735,0,0
3754,-12.643539020073392,1,0
692,-12.64316458391636,0,0
1913,-12.634968796726344,0,0
812,-12.629183447794857,0,0
1646,-12.603874314614188,0,0
924,-12.591442212682985,0,0
1822,-12.588351718676648,0,0
1129,-12.587393057197932,0,0
2049,-12.58675543444245,1,0
2022,-12.580107877299435,1,0
475,-12.564546237765015,0,0
3132,-12.558112685502,1,0
1751,-12.552184512634371,0,0
1237,-12.546810568024588,0,0
1028,-12.51744882380125,0,0
1063,-12.509817050142983,0,0
773,-12.502548786186823,0,0
1811,-12.485049038025297,0,0
1729,-12.461654052905372,0,0
1988,-12.439956192382262,0,0
3712,-12.418124193582408,1,0
3228,-12.407026584368982,1,0
882,-12.405553025195598,0,0
1714,-12.403246185638091,0,0
762,-12.399392798488682,0,0
1220,-12.382178943131564,0,0
660,-12.371040438857666,0,0
961,-12.349724968249365,0,0
1725,-12.314067689946501,0,0
2161,-12.313859815486067,1,0
2136,-12.307355402894771,1,0
3124,-12.291023732186524,1,0
232,-12.281275978743826,0,0
2468,-12.28001118521093,1,0
491,-12.277045010348997,0,0
361,-12.251377690068699,0,0
220,-12.247965601093433,0,0
784,-12.240846320498441,0,0
2863,-12.23836122616807,1,0
3236,-12.224296065538152,1,0
3430,-12.22160803916303,1,0
318,-12.193925582150236,0,0
1450,-12.191954918259233,0,0
3016,-12.187459023720693,1,0
721,-12.17693502534074,0,0
1833,-12.16984388438847,0,0
282,-12.137291862063478,0,0
2062,-12.126717048976115,1,0
1648,-12.125636021465738,0,0
765,-12.113880419892995,0,0
1687,-12.11051617597326,0,0
3046,-12.105770411214014,1,0
23,-12.090249990677444,0,0
283,-12.089908308400506,0,0
3732,-12.084056192800704,1,0
28,-12.069594521485595,0,0
1163,-12.067357193801504,0,0
1569,-12.06342073154838,0,0
2215,-12.058918651484555,1,0
1314,-12.048995395816206,0,0
