,score,is_test,truth
410,0.4711481,0,0
4396,0.47281852,1,0
1062,0.47702375,0,0
67,0.4784851,0,0
4096,0.47862887,1,0
1982,0.47926903,0,0
512,0.48017904,0,0
2255,0.4814048,0,0
1363,0.48146698,0,0
1503,0.48200765,0,0
3318,0.48246235,1,0
3517,0.48247686,1,0
3788,0.48249808,1,0
1408,0.4827381,0,0
1473,0.4829082,0,0
891,0.48292714,0,0
1145,0.48296008,0,0
1420,0.48301366,0,0
2409,0.48302504,1,0
1227,0.48303115,0,0
2330,0.48307574,1,0
1185,0.4831952,0,0
417,0.48335144,0,0
131,0.48339114,0,0
349,0.48348108,0,0
871,0.48366672,0,0
2317,0.48373687,1,0
1977,0.483793,0,0
4393,0.4838222,1,0
3735,0.48382294,1,0
2032,0.48385727,0,0
2884,0.4840626,1,0
1021,0.4840764,0,0
1247,0.484134,0,0
778,0.48415655,0,0
3731,0.48432744,1,0
3854,0.48437876,1,0
4277,0.4843983,1,0
3815,0.48465854,1,0
2340,0.48473212,1,0
259,0.4847718,0,0
4484,0.48488143,1,0
848,0.48497435,0,0
1484,0.48509386,0,0
323,0.48509517,0,0
2868,0.48523152,1,0
3643,0.48528323,1,0
1552,0.48530266,0,0
3472,0.48535693,1,0
3749,0.48540565,1,0
1394,0.48540932,0,0
1308,0.48561835,0,0
4532,0.48562235,1,0
409,0.4856848,0,0
3070,0.48569715,1,0
4392,0.48570234,1,0
1615,0.4857229,0,0
2593,0.4857744,1,0
46,0.4858095,0,0
479,0.48584947,0,0
1203,0.48593852,0,0
2599,0.4862726,1,0
2874,0.48637673,1,0
1463,0.4863807,0,0
1520,0.48646584,0,0
3810,0.48648414,1,0
2728,0.48668748,1,0
1144,0.48670757,0,0
364,0.48686957,0,0
2660,0.48689815,1,0
3224,0.48703876,1,0
4446,0.4871193,1,0
1181,0.48718306,0,0
305,0.4873021,0,0
1270,0.4873567,0,0
185,0.48841012,0,0
898,0.4885741,0,0
1440,0.48859286,0,0
4241,0.488782,1,0
1370,0.4891767,0,0
2082,0.4894398,0,0
845,0.48946786,0,0
2443,0.48991778,1,0
3419,0.49029228,1,0
3863,0.49045867,1,0
1438,0.4908145,0,0
2957,0.49085948,1,0
213,0.49095777,0,0
1255,0.49102643,0,0
2831,0.49124596,1,0
1558,0.49164099,0,0
3156,0.49216712,1,0
4472,0.4934068,1,0
1217,0.49356696,0,0
3475,0.4948839,1,0
820,0.49492785,0,0
2909,0.4949313,1,0
1954,0.49581632,0,0
3747,0.4967714,1,0
150,0.4974033,0,0
393,0.49800187,0,0
298,0.49802223,0,0
1488,0.4980327,0,0
210,0.49885836,0,0
4259,0.49952453,1,0
2436,0.49963278,1,0
2091,0.49969643,0,0
4471,0.5020697,1,0
2316,0.50340223,1,0
318,0.5035977,0,0
4257,0.50427604,1,0
3428,0.5063953,1,0
1920,0.50646645,0,0
1581,0.5079722,0,0
3712,0.5083592,1,0
1554,0.508503,0,0
1587,0.5086233,0,0
1418,0.5089411,0,0
2269,0.50927687,0,0
2358,0.5096271,1,0
2078,0.5100988,0,0
3213,0.5105467,1,0
1682,0.5113638,0,0
749,0.51220447,0,0
4517,0.5134038,1,0
803,0.5142079,0,0
4299,0.51481515,1,0
4089,0.51707965,1,0
2396,0.51715785,1,0
1333,0.5201653,0,0
1812,0.5226167,0,0
937,0.52306545,0,0
3708,0.524132,1,0
1256,0.5245026,0,0
2276,0.5254105,0,0
1680,0.526007,0,0
3714,0.5275355,1,0
1927,0.5280326,0,0
3921,0.5282069,1,0
2198,0.5310519,0,0
104,0.5324158,0,0
2725,0.53264594,1,0
3787,0.5347454,1,0
2629,0.53723854,1,0
2992,0.5381839,1,0
2221,0.53842175,0,0
237,0.5418234,0,0
639,0.5435685,0,0
3397,0.5444601,1,0
2312,0.5456423,1,0
895,0.5473509,0,0
1135,0.5484716,0,0
1716,0.54898894,0,0
4061,0.5508295,1,0
1789,0.551584,0,0
1367,0.553014,0,0
2349,0.55381185,1,0
1407,0.5538176,0,0
324,0.55484486,0,0
1597,0.56137913,0,0
1239,0.5633134,0,0
1326,0.5633269,0,0
4554,0.5637406,1,0
3681,0.566179,1,0
1396,0.5664017,0,0
158,0.56755424,0,0
392,0.56986344,0,0
2254,0.5732866,0,0
2190,0.5733549,0,0
1200,0.574915,0,0
4037,0.578545,1,0
3128,0.5793824,1,0
2014,0.58047044,0,0
3226,0.5804992,1,0
4215,0.5806913,1,0
3603,0.58093345,1,0
3126,0.58169335,1,0
646,0.58230007,0,0
2376,0.5828354,1,0
43,0.5833467,0,0
1743,0.58342946,0,0
616,0.58355105,0,0
1553,0.58432513,0,0
1522,0.5844395,0,0
3583,0.5844918,1,0
3362,0.5845814,1,0
3337,0.58537906,1,0
2672,0.58548534,1,0
535,0.5861174,0,0
3251,0.5865658,1,0
843,0.5868258,0,0
2240,0.5878624,0,0
800,0.5882385,0,0
607,0.5884614,0,0
2472,0.58911484,1,0
1805,0.5897203,0,0
1617,0.58994746,0,0
3597,0.59017855,1,0
1776,0.5903041,0,0
4122,0.5903459,1,0
469,0.5905344,0,0
612,0.59098136,0,0
4363,0.59125054,1,0
1749,0.5912981,0,0
3064,0.59174633,1,0
1843,0.59192604,0,0
189,0.5919326,0,0
1321,0.592088,0,0
1575,0.5920915,0,0
1165,0.59230494,0,0
1222,0.5924662,0,0
1766,0.59251416,0,0
3327,0.59259033,1,0
1542,0.5925961,0,0
2802,0.5926371,1,0
1965,0.5927905,0,0
4008,0.5927927,1,0
1930,0.59299004,0,0
3772,0.5930259,1,0
4434,0.5930344,1,0
4193,0.5930365,1,0
1836,0.59305286,0,0
1696,0.59307337,0,0
1036,0.5931248,0,0
2354,0.5931393,1,0
2043,0.59315556,0,0
3303,0.5932934,1,0
2186,0.5935845,0,0
2192,0.59368604,0,0
2392,0.5937391,1,0
1799,0.59378666,0,0
2030,0.59398705,0,0
1174,0.5940175,0,0
1681,0.59425217,0,0
3079,0.5942747,1,0
686,0.5942862,0,0
1192,0.5943577,0,0
2623,0.5944889,1,0
4119,0.59453183,1,0
68,0.5947853,0,0
4210,0.5948628,1,0
3574,0.5950573,1,0
1953,0.59511846,0,0
4213,0.59513754,1,0
1934,0.59522516,0,0
1056,0.5957301,0,0
531,0.5958232,0,0
85,0.5967727,0,0
4462,0.5970011,1,0
1008,0.5970653,0,0
2493,0.59729743,1,0
190,0.5992887,0,0
814,0.60017264,0,0
1654,0.60058177,0,0
3114,0.6006175,1,0
682,0.6007343,0,0
4020,0.6008561,1,0
1900,0.60087293,0,0
1128,0.60088706,0,0
991,0.6009481,0,0
3970,0.6012209,1,0
1319,0.60128856,0,0
1419,0.6014712,0,0
83,0.6027244,0,0
4507,0.6027668,1,0
193,0.60292864,0,0
230,0.6032154,0,0
2109,0.6038149,0,0
1992,0.6038741,0,0
2234,0.6043331,0,0
2283,0.6046553,0,0
4430,0.60524154,1,0
1310,0.60596025,0,0
4062,0.6060624,1,0
500,0.6079494,0,0
4133,0.60858446,1,0
4467,0.609162,1,0
3467,0.61048275,1,0
589,0.6107679,0,0
978,0.6114706,0,0
488,0.6115807,0,0
3192,0.61159474,1,0
4021,0.611934,1,0
1702,0.6119907,0,0
3313,0.61203563,1,0
1979,0.6120384,0,0
2808,0.6125079,1,0
3889,0.61268604,1,0
2121,0.6137827,0,0
870,0.61383885,0,0
1777,0.61507905,0,0
28,0.6164022,0,0
29,0.6174001,0,0
370,0.6196821,0,0
1838,0.6203619,0,0
1129,0.6235215,0,0
1234,0.6236861,0,0
3136,0.6243181,1,0
1340,0.62445503,0,0
1685,0.6246386,0,0
2759,0.6246508,1,0
2933,0.6254274,1,0
703,0.6262855,0,0
900,0.62685233,0,0
809,0.62810457,0,0
3196,0.6284859,1,0
812,0.6285897,0,0
788,0.6293036,0,0
3133,0.6305669,1,0
1816,0.63126403,0,0
1795,0.63143694,0,0
270,0.6325054,0,0
4245,0.6343456,1,0
514,0.63489205,0,0
662,0.63502806,0,0
3071,0.63682276,1,0
3165,0.6376886,1,0
4519,0.6380335,1,0
2689,0.6407716,1,0
2650,0.64116913,1,0
3709,0.64180773,1,0
4494,0.6430154,1,0
860,0.643424,0,0
726,0.6455435,0,0
3410,0.6462781,1,0
2144,0.64684063,0,0
2948,0.64777684,1,0
3833,0.64992136,1,0
1595,0.6504711,0,0
948,0.6508642,0,0
1751,0.65091354,0,0
2162,0.65273243,0,0
929,0.6535908,0,0
78,0.65363383,0,0
593,0.6538068,0,0
2102,0.6545568,0,0
2876,0.6558112,1,0
4131,0.6591807,1,0
3074,0.6593119,1,0
1153,0.65964293,0,0
836,0.6614041,0,0
3352,0.66190577,1,0
2183,0.6622608,0,0
2610,0.66257304,1,0
1550,0.6626114,0,0
1914,0.66273636,0,0
1835,0.66285527,0,0
1984,0.6629055,0,0
3602,0.66302246,1,0
3283,0.6633235,1,0
3179,0.6634931,1,0
2596,0.6638698,1,0
315,0.6640056,0,0
3880,0.6651078,1,0
2634,0.665227,1,0
745,0.66538,0,0
1260,0.6654113,0,0
2308,0.66636014,1,0
2786,0.66657597,1,0
3436,0.6675817,1,0
960,0.66765213,0,0
1577,0.6677595,0,0
3075,0.6677777,1,0
1164,0.66827023,0,0
2930,0.66831744,1,0
1824,0.6685909,0,0
350,0.66878897,0,0
3447,0.6693283,1,0
1039,0.66933596,0,0
1574,0.6696159,0,0
4224,0.6697729,1,0
31,0.67014164,0,0
4515,0.67016685,1,0
192,0.67022514,0,0
583,0.67040783,0,0
1359,0.6707101,0,0
1068,0.6707816,0,0
3766,0.6709331,1,0
1403,0.6710561,0,0
1649,0.6712472,0,0
4185,0.6713124,1,0
2602,0.6713525,1,0
1005,0.67140764,0,0
2045,0.67161417,0,0
3742,0.67167336,1,0
1877,0.6718298,0,0
121,0.6719323,0,0
3546,0.67216474,1,0
4292,0.67219186,1,0
3542,0.6722886,1,0
321,0.6722952,0,0
2499,0.6724091,1,0
4099,0.67258584,1,0
1151,0.6725974,0,0
3628,0.6727532,1,0
515,0.6728965,0,0
1761,0.6729153,0,0
1596,0.67295796,0,0
1338,0.6730141,0,0
3096,0.6730767,1,0
255,0.6732578,0,0
1926,0.6733894,0,0
2518,0.6735169,1,0
2107,0.67404723,0,0
3005,0.6742763,1,0
590,0.6744967,0,0
1433,0.6745395,0,0
343,0.6745417,0,0
4549,0.67505604,1,0
