,score,is_test,truth
4006,-164.63379,1,0
151,-164.55461,0,0
2235,-164.52278,1,0
759,-164.01498,0,0
549,-163.81924,0,0
1686,-161.24866,0,0
2070,-159.90173,0,0
1085,-159.7853,0,0
1816,-159.56305,0,0
1388,-158.92424,0,0
3509,-158.72977,1,0
1965,-158.27202,0,0
1532,-157.63742,0,0
185,-157.62416,0,0
45,-157.57735,0,0
1465,-156.14021,0,0
1620,-156.08958,0,0
274,-155.78592,0,0
2283,-155.56024,1,0
3366,-155.5506,1,0
1624,-155.45276,0,0
489,-155.17688,0,0
175,-154.99084,0,0
3074,-154.73364,1,0
1508,-154.00874,0,0
1495,-153.7709,0,0
42,-153.47272,0,0
1646,-153.28998,0,0
1018,-153.05035,0,0
1390,-152.80243,0,0
1399,-152.60724,0,0
204,-152.48097,0,0
552,-152.47118,0,0
2262,-152.37476,1,0
1405,-152.15608,0,0
2691,-152.11862,1,0
2017,-152.10492,0,0
1140,-152.02103,0,0
1724,-151.83556,0,0
3085,-151.71585,1,0
2048,-151.66806,0,0
925,-151.48286,0,0
2047,-151.24397,0,0
654,-151.07513,0,0
2983,-150.7841,1,0
890,-150.36223,0,0
462,-150.24838,0,0
2472,-149.44493,1,0
306,-149.3337,0,0
2724,-149.02989,1,0
3390,-148.69186,1,0
641,-148.40833,0,0
1829,-148.3805,0,0
433,-148.35777,0,0
855,-148.29916,0,0
2072,-148.28485,0,0
3965,-148.24045,1,0
1398,-148.1502,0,0
399,-148.04904,0,0
1429,-147.86009,0,0
1334,-147.81746,0,0
1683,-147.55006,0,0
1630,-147.46242,0,0
3970,-147.28406,1,0
1296,-147.18881,0,0
1927,-147.04309,0,0
3578,-146.87946,1,0
2098,-146.85469,0,0
3154,-146.56398,1,0
688,-146.51028,0,0
2008,-146.37227,0,0
4253,-146.37053,1,0
91,-146.16003,0,0
936,-146.08891,0,0
786,-145.85988,0,0
616,-145.62018,0,0
1788,-145.59406,0,0
1524,-145.18355,0,0
2079,-145.17789,0,0
1913,-145.17517,0,0
1483,-145.08397,0,0
1112,-145.00221,0,0
1575,-144.9596,0,0
183,-144.7658,0,0
1915,-144.67693,0,0
463,-144.67085,0,0
1416,-144.40749,0,0
3175,-144.3325,1,0
112,-144.2695,0,0
3291,-144.234,1,0
2134,-144.13335,0,0
3228,-144.02005,1,0
816,-143.81686,0,0
982,-143.77254,0,0
355,-143.56357,0,0
1613,-143.41624,0,0
753,-143.27655,0,0
847,-143.25443,0,0
3541,-143.15659,1,0
23,-143.10828,0,0
3782,-143.09924,1,0
257,-142.93765,0,0
