,score,is_test,truth
826,0.00025924027,0,0
2473,0.00026299147,1,1
2187,0.000264015,0,0
1872,0.00026630567,0,0
1346,0.00026653762,0,0
102,0.00026918616,0,0
2844,0.00027251238,1,0
99,0.0002768531,0,0
2627,0.0002813495,1,0
1131,0.00028261414,0,0
1854,0.00028496588,0,0
539,0.00028597753,0,0
1708,0.0002868478,0,0
1680,0.00028687512,0,0
378,0.00028756412,0,0
2796,0.000287764,1,0
781,0.00028872862,0,0
3419,0.0002897898,1,0
1709,0.0002899811,0,0
553,0.00029249396,0,0
2058,0.00029278547,0,0
2236,0.0002931262,0,0
2417,0.00029321038,1,0
1893,0.0002934173,0,0
3672,0.00029447494,1,0
2373,0.00029687557,0,0
1328,0.0002976373,0,0
1254,0.00029823327,0,0
1919,0.00029854476,0,0
1414,0.0002992592,0,0
4130,0.00029959035,1,1
799,0.0002998481,0,0
2034,0.00030214872,0,0
888,0.000303451,0,0
4577,0.00030575998,1,0
124,0.00030661147,0,0
2278,0.00030739474,0,0
421,0.00030775453,0,0
3951,0.00030811652,1,0
4606,0.00030851894,1,0
1848,0.00030877048,0,0
819,0.00030885232,0,0
3508,0.00030896132,1,0
1120,0.00030992954,0,0
3093,0.00031076395,1,0
960,0.0003108813,0,0
805,0.00031111017,0,0
2153,0.00031267872,0,0
4051,0.00031585945,1,0
1760,0.0003161583,0,0
1297,0.0003180608,0,0
3199,0.00031839393,1,0
822,0.000318628,0,0
1164,0.00031870464,0,0
4396,0.0003194398,1,0
1044,0.00032187137,0,0
628,0.0003249395,0,0
995,0.00032564686,0,0
3433,0.00032573228,1,1
4758,0.00032586677,1,0
2203,0.0003271761,0,0
286,0.00033618548,0,0
1384,0.00033805065,0,0
3448,0.00034072646,1,0
3638,0.00034128004,1,0
159,0.00034587225,0,0
4133,0.00035106356,1,0
1093,0.0003521103,0,0
3685,0.00035675,1,0
56,0.00035771617,0,0
4730,0.00036148494,1,0
3509,0.00036154833,1,0
2219,0.00036690943,0,0
3247,0.000372567,1,0
956,0.00037343212,0,0
2569,0.00037656035,1,0
1588,0.00037887009,0,0
4354,0.000382679,1,0
2043,0.00038277675,0,0
3817,0.0003880138,1,0
1636,0.00039140397,0,0
3860,0.00039200965,1,0
147,0.00039757247,0,0
2131,0.00040210865,0,0
1498,0.00041803604,0,0
1797,0.0004216852,0,0
1094,0.0004273767,0,0
2342,0.00042746414,0,0
2931,0.0004306287,1,0
3940,0.00043624308,1,0
3521,0.00044006016,1,0
534,0.00044017239,0,0
1837,0.00044578704,0,0
3601,0.00045811484,1,0
3143,0.00045923895,1,0
4734,0.0004606628,1,0
229,0.00047012366,0,0
20,0.00047142644,0,0
2499,0.00047164218,1,0
2383,0.00048923533,0,0
1137,0.00050562806,0,0
80,0.00051129836,0,0
1913,0.00052208523,0,0
1397,0.00052308745,0,0
2314,0.0005233921,0,0
2220,0.0005407268,0,0
125,0.00055039144,0,0
596,0.00055552204,0,0
2041,0.0005629419,0,0
1987,0.00057900796,0,0
998,0.00057998864,0,0
1311,0.0005807722,0,0
994,0.0005815169,0,0
1602,0.00058272673,0,0
1677,0.0005937656,0,0
3731,0.0005975691,1,0
875,0.0005988799,0,0
1945,0.00062186475,0,0
3268,0.0006467581,1,0
4628,0.0006584743,1,0
1745,0.0006635493,0,0
1034,0.0006635829,0,0
1482,0.00067043776,0,0
772,0.00067221606,0,0
564,0.0006750955,0,0
4259,0.0006852216,1,0
30,0.00068544823,0,0
630,0.0006948006,0,0
1142,0.00069519336,0,0
132,0.0007067655,0,0
1771,0.00070843985,0,0
794,0.0008005175,0,0
1081,0.0008150906,0,0
172,0.0008192464,0,0
1875,0.00082919246,0,0
3678,0.0008313884,1,0
42,0.0008371506,0,0
1607,0.00084722217,0,0
334,0.00087382627,0,0
2409,0.00087409024,1,0
2788,0.0008772501,1,0
783,0.00088889175,0,0
1487,0.0009767881,0,0
1740,0.0010131641,0,0
642,0.0010275728,0,0
4496,0.0010767422,1,0
1474,0.0010901049,0,0
2211,0.0011000654,0,0
1921,0.00110071,0,0
134,0.0011044618,0,0
2226,0.0011716484,0,0
554,0.0011777445,0,0
1750,0.0011906017,0,0
45,0.001194318,0,0
2376,0.001209985,0,0
643,0.0012155124,0,0
204,0.0012462575,0,0
4171,0.0013224473,1,0
62,0.0013230967,0,0
623,0.0013311382,0,0
1801,0.0013366312,0,0
135,0.0014151111,0,0
256,0.0014270057,0,0
605,0.0014293261,0,0
1204,0.0014563015,0,0
2247,0.0015012238,0,0
1392,0.0015429558,0,0
162,0.0015505095,0,0
3067,0.0015946326,1,0
287,0.0016116536,0,0
2167,0.001720868,0,0
547,0.001968954,0,0
3608,0.0020894988,1,0
4072,0.002167462,1,0
546,0.0023068574,0,0
1115,0.0023257514,0,0
4001,0.0023488957,1,0
2680,0.0024973932,1,0
1764,0.0024992204,0,0
1678,0.002586862,0,0
556,0.002601742,0,0
1304,0.0027752633,0,0
1697,0.0028857696,0,0
2207,0.0029171424,0,0
2371,0.0032734491,0,0
1899,0.0034594692,0,0
4165,0.0036596556,1,0
4372,0.0042862114,1,0
4740,0.004299024,1,0
1307,0.004508787,0,0
4108,0.004709157,1,0
2838,0.0047891885,1,0
1165,0.0048898747,0,0
1871,0.004929635,0,0
1834,0.00504216,0,0
568,0.005089425,0,0
1409,0.0050957412,0,0
2753,0.005625385,1,1
192,0.0060053146,0,0
2398,0.0060682055,1,0
1623,0.006386829,0,0
1569,0.006424532,0,0
1990,0.0071319356,0,0
1863,0.007885098,0,0
524,0.008307336,0,0
3684,0.008429055,1,0
2174,0.0084491335,0,0
1232,0.008780213,0,0
3455,0.008951287,1,0
1531,0.009131693,0,0
2817,0.010141889,1,0
1933,0.010305319,0,0
689,0.010942193,0,0
1627,0.011315237,0,0
2348,0.012219258,0,0
1320,0.014767366,0,0
296,0.016329186,0,0
3413,0.017190423,1,0
573,0.019294154,0,0
2139,0.019799475,0,0
1102,0.020622404,0,0
2311,0.021957304,0,0
2063,0.023413653,0,0
3709,0.024780339,1,0
4709,0.02524766,1,0
156,0.026424108,0,0
916,0.026582494,0,0
3776,0.026916044,1,0
1558,0.028458318,0,0
1210,0.029658807,0,0
2749,0.029869631,1,0
1448,0.03519373,0,0
109,0.03887726,0,0
49,0.03904338,0,0
877,0.049843952,0,0
1557,0.05423254,0,0
804,0.05529618,0,0
2246,0.05804241,0,0
3103,0.062094353,1,0
3345,0.06616957,1,0
205,0.06832359,0,0
2309,0.07502403,0,0
1568,0.07605135,0,0
3287,0.08428363,1,0
2851,0.09099186,1,0
866,0.10943301,0,0
356,0.11152478,0,0
802,0.11405376,0,0
455,0.11660453,0,0
1299,0.119399756,0,0
1070,0.12349837,0,0
1999,0.12606707,0,0
749,0.13587768,0,0
346,0.14574584,0,0
1832,0.14581244,0,0
1641,0.15199387,0,0
3645,0.16044028,1,0
743,0.16827042,0,0
1989,0.18156618,0,0
240,0.1858561,0,0
2713,0.19002382,1,1
2206,0.20194635,0,0
793,0.20589997,0,0
1400,0.21075682,0,0
617,0.22427215,0,0
1264,0.23596492,0,0
691,0.24002518,0,0
2253,0.25058618,0,0
1348,0.26135913,0,0
195,0.32732442,0,0
4240,0.33972543,1,0
4711,0.35542145,1,0
1733,0.3729801,0,0
1245,0.38277617,0,0
3054,0.44061875,1,0
1323,0.4575322,0,0
4389,0.46794137,1,0
1048,0.4731643,0,0
4547,0.48279506,1,0
1257,0.4869405,0,0
3098,0.55047774,1,0
848,0.5575553,0,0
4697,0.5588471,1,0
1162,0.5609843,0,0
2168,0.5694709,0,0
2431,0.5939419,1,0
4110,0.63635576,1,0
987,0.64716226,0,0
3869,0.65059173,1,0
471,0.6599269,0,0
3013,0.66049826,1,0
2052,0.67106134,0,0
1851,0.6868765,0,0
2222,0.6968187,0,0
3064,0.7239964,1,0
3281,0.7574846,1,0
593,0.761049,0,0
3378,0.7750805,1,0
1006,0.7863478,0,0
609,0.7878181,0,0
2873,0.79046696,1,0
1898,0.7982175,0,0
28,0.8080784,0,0
48,0.8097101,0,0
1902,0.82996696,0,0
2382,0.8350465,0,0
4644,0.8453619,1,0
4245,0.85109305,1,0
1005,0.8595638,0,0
2411,0.8611293,1,0
3687,0.89879113,1,0
4498,0.9064497,1,0
1839,0.9069593,0,0
1638,0.915901,0,0
193,0.91740435,0,0
363,0.9208716,0,0
1105,0.9301538,0,0
1415,0.9329562,0,0
44,0.9338614,0,0
670,0.9351112,0,0
567,0.9378216,0,0
522,0.9392058,0,0
1618,0.93940157,0,0
1477,0.94209915,0,0
4675,0.9485087,1,0
2773,0.94897956,1,0
1925,0.95170426,0,0
4310,0.9520205,1,0
3241,0.95394915,1,0
259,0.9559384,0,0
893,0.95600647,0,0
272,0.95648634,0,0
2185,0.9616657,0,0
1090,0.9621341,0,0
753,0.9642723,0,0
1359,0.9654217,0,0
778,0.96879613,0,0
1868,0.9699625,0,0
1857,0.9707345,0,0
1665,0.9721458,0,0
4669,0.97375125,1,0
521,0.9746479,0,0
1157,0.97622323,0,0
2152,0.97854453,0,0
3732,0.9787541,1,0
3640,0.9797711,1,0
1505,0.9800608,0,0
737,0.98006964,0,0
1385,0.9822828,0,0
1217,0.98231536,0,0
4563,0.98380256,1,0
103,0.9840127,0,0
2080,0.98481524,0,0
2378,0.9850906,0,0
4128,0.9857431,1,0
4041,0.9858024,1,0
2214,0.98581296,0,0
3476,0.9885428,1,0
4601,0.9887245,1,0
1334,0.9890626,0,0
798,0.98940396,0,0
207,0.9900885,0,0
1271,0.99015605,0,0
1664,0.99056834,0,0
3050,0.9908065,1,0
622,0.991041,0,0
227,0.99166894,0,0
73,0.99214125,0,0
2446,0.99217236,1,0
1367,0.99218917,0,0
2840,0.9922275,1,0
880,0.992326,0,0
3392,0.9923768,1,0
4065,0.99243236,1,0
23,0.99243575,0,0
3941,0.9925057,1,0
2087,0.9927134,0,0
3530,0.99297196,1,0
2407,0.9935569,1,0
282,0.9939766,0,0
1276,0.9940275,0,0
3417,0.9940737,1,0
310,0.9942773,0,0
1510,0.9943064,0,0
1484,0.9943429,0,0
4517,0.9948774,1,0
1637,0.99506605,0,0
1575,0.9950867,0,0
1116,0.995239,0,0
763,0.99528307,0,0
1759,0.9952924,0,0
2057,0.9953484,0,0
4068,0.9955889,1,0
904,0.995749,0,0
2357,0.99580824,0,0
2865,0.995926,1,0
