,score,is_test,truth
532,0.01832552,0,0
970,0.021338398,0,0
2681,0.030873971,1,0
80,0.06287375,0,0
807,0.0972772,0,0
1124,0.10005087,0,0
924,0.110780604,0,0
149,0.12470095,0,0
824,0.14631045,0,0
2414,0.15176317,1,0
547,0.1635114,0,0
1125,0.16592225,0,0
1745,0.16814397,0,0
2426,0.17315371,1,0
472,0.17484419,0,0
3030,0.1776657,1,0
883,0.18099159,0,0
1484,0.18191347,0,0
3186,0.18315075,1,0
1628,0.18423937,0,0
1429,0.18483946,0,0
1208,0.18501572,0,0
3327,0.18537228,1,0
1073,0.18549092,0,0
2751,0.18558042,1,0
1923,0.18651885,1,0
3231,0.18655434,1,0
396,0.18697679,0,0
1651,0.18744758,0,0
1407,0.1875375,0,0
258,0.18753752,0,0
1099,0.18769653,0,0
558,0.1877518,0,0
770,0.18790007,0,0
1562,0.18836357,0,0
3588,0.1885165,1,0
1720,0.1885358,0,0
82,0.1889483,0,0
1258,0.18896404,0,0
715,0.18984194,0,0
1795,0.1899611,0,0
2403,0.19104174,1,0
1259,0.19136244,0,0
138,0.19165105,0,0
2959,0.1929767,1,0
667,0.19365421,0,0
2455,0.19472359,1,0
2538,0.194977,1,0
1520,0.19593969,0,0
567,0.19643891,0,0
2076,0.19712302,1,0
1873,0.19739988,1,0
3221,0.19886784,1,0
1824,0.19914757,0,0
228,0.19961648,0,0
1637,0.20025937,0,0
153,0.20141311,0,0
1090,0.20347014,0,0
3263,0.20428604,1,0
1325,0.20439048,0,0
1517,0.2045167,0,0
102,0.2047629,0,0
937,0.20490089,0,0
127,0.20512664,0,0
1440,0.20553602,0,0
947,0.20700063,0,0
426,0.20764007,0,0
1347,0.20829298,0,0
1294,0.21009909,0,0
989,0.21082738,0,0
775,0.21170314,0,0
737,0.21207903,0,0
1214,0.2126541,0,0
900,0.21332312,0,0
2736,0.21340963,1,0
1262,0.2137592,0,0
2906,0.213785,1,0
2916,0.21447457,1,0
35,0.21447694,0,0
738,0.21503381,0,0
1838,0.21675049,0,0
629,0.2171922,0,0
769,0.21768649,0,0
2074,0.21863648,1,0
1200,0.21868731,0,0
383,0.2194373,0,0
225,0.2194859,0,0
481,0.21983632,0,0
650,0.21991454,0,0
116,0.2205176,0,0
3716,0.22077988,1,0
1370,0.2223105,0,0
2686,0.22285901,1,0
3292,0.22401951,1,0
1665,0.2249446,0,0
456,0.2254262,0,0
1629,0.22830859,0,0
871,0.2299401,0,0
416,0.23340106,0,0
277,0.23387887,0,0
283,0.2362905,0,0
2473,0.23701756,1,0
1300,0.2370782,0,0
1452,0.23969571,0,0
298,0.24131894,0,0
2797,0.24329902,1,0
363,0.2442655,0,0
3121,0.2443567,1,0
443,0.24663132,0,0
3211,0.24741419,1,0
1426,0.24744676,0,0
633,0.24954258,0,0
52,0.25025237,0,0
210,0.2510055,0,0
1340,0.25197062,0,0
165,0.25218305,0,0
864,0.25332505,0,0
1951,0.2536393,1,0
2240,0.2540481,1,0
1373,0.25443745,0,0
3203,0.25552917,1,0
105,0.25558102,0,0
272,0.2557059,0,0
1369,0.25942555,0,0
493,0.25958475,0,0
1684,0.26041493,0,0
2078,0.261436,1,0
451,0.26210502,0,0
3474,0.2621077,1,0
1026,0.26221177,0,0
2767,0.26335666,1,0
1793,0.26456898,0,0
2425,0.26474452,1,0
1254,0.2654816,0,0
1358,0.26563054,0,0
2364,0.26589048,1,0
2020,0.26591918,1,0
1529,0.26594135,0,0
1495,0.26602575,0,0
3676,0.2661163,1,0
1198,0.2665279,0,0
2652,0.26707953,1,0
1502,0.2671323,0,0
386,0.26733604,0,0
1190,0.26773557,0,0
422,0.26824325,0,0
1798,0.26857978,0,0
1327,0.26872525,0,0
299,0.26888457,0,0
1372,0.26903194,0,0
310,0.26921675,0,0
1260,0.26938733,0,0
1443,0.2694064,0,0
466,0.26954842,0,0
1339,0.26957956,0,0
30,0.26961973,0,0
41,0.26976964,0,0
2019,0.26989537,1,0
95,0.27067384,0,0
936,0.27067837,0,0
1269,0.27076834,0,0
1062,0.27083838,0,0
2257,0.27095106,1,0
998,0.2711878,0,0
767,0.2712401,0,0
961,0.2717571,0,0
166,0.2724056,0,0
377,0.27257448,0,0
224,0.27273655,0,0
2597,0.27296028,1,1
311,0.27336687,0,0
538,0.2735674,0,0
678,0.27366334,0,0
642,0.27379397,0,0
960,0.2740855,0,0
1750,0.2743605,0,0
3566,0.27442732,1,0
1322,0.275501,0,0
2102,0.27624708,1,0
1217,0.27659315,0,0
1188,0.27663314,0,0
1127,0.27764228,0,0
1283,0.2783146,0,0
1657,0.2785567,0,0
1634,0.27898398,0,0
1181,0.27937725,0,0
2465,0.27961406,1,0
198,0.2802467,0,0
44,0.28039232,0,0
1420,0.28086224,0,0
697,0.28099045,0,0
625,0.28110886,0,0
1830,0.2811586,0,0
2154,0.28204405,1,0
62,0.28221953,0,0
1681,0.28253812,0,0
1319,0.28274328,0,0
3485,0.28275314,1,0
361,0.28289163,0,0
573,0.28315893,0,0
74,0.28368765,0,0
820,0.28390747,0,0
2501,0.28419992,1,0
79,0.2844041,0,0
3430,0.28478006,1,0
956,0.28489307,0,0
895,0.28565237,0,0
2243,0.2859277,1,0
698,0.28618956,0,0
2676,0.2868808,1,0
183,0.28702098,0,0
1393,0.2872714,0,0
1483,0.28783578,0,0
768,0.2879396,0,0
3128,0.2894328,1,0
1458,0.29035285,0,0
1192,0.290386,0,0
1363,0.29091883,0,0
3571,0.2910499,1,0
3427,0.29140005,1,0
2311,0.2915493,1,0
2452,0.29174107,1,0
545,0.2920596,0,0
1344,0.29212412,0,0
441,0.2924176,0,0
524,0.29307035,0,0
1239,0.2933319,0,0
200,0.29446432,0,0
1171,0.29451182,0,0
612,0.29483613,0,0
1126,0.29526398,0,0
2489,0.2955745,1,0
1832,0.29565138,0,0
2656,0.29613787,1,0
235,0.296211,0,0
878,0.29655626,0,0
1324,0.29709044,0,0
97,0.29973528,0,0
280,0.29999384,0,0
607,0.30079478,0,0
49,0.30127195,0,0
1646,0.30152017,0,0
706,0.30158237,0,0
45,0.30164328,0,0
427,0.30217326,0,0
297,0.30225447,0,0
1680,0.3025311,0,0
3301,0.30266517,1,0
673,0.30290508,0,0
624,0.30388144,0,0
1476,0.30389124,0,0
2208,0.3039131,1,0
1512,0.30557862,0,0
3029,0.3055871,1,0
1513,0.30563807,0,0
2332,0.30656707,1,0
578,0.30689886,0,0
1953,0.30736014,1,0
544,0.30750751,0,0
1332,0.30763474,0,0
2158,0.30846408,1,0
1997,0.30955383,1,0
527,0.3095885,0,0
3099,0.30971217,1,0
3034,0.3101117,1,0
1661,0.31020766,0,0
709,0.3102391,0,0
509,0.31076822,0,0
1250,0.31125376,0,0
2618,0.311649,1,0
842,0.31197166,0,0
663,0.31199196,0,0
1759,0.31200492,0,0
287,0.31241915,0,0
966,0.3125391,0,0
3100,0.3137316,1,0
2421,0.3151973,1,0
3699,0.31523934,1,0
2609,0.31559053,1,0
3663,0.31680468,1,0
1727,0.31767362,0,0
2522,0.31867144,1,0
810,0.31940824,0,0
3041,0.31961778,1,0
1002,0.3202662,0,0
2533,0.320727,1,0
1768,0.32088596,0,0
1224,0.3211603,0,0
3126,0.32167214,1,0
510,0.32526776,0,0
858,0.3254988,0,0
1803,0.3263393,0,0
115,0.32634047,0,0
1167,0.3267782,0,0
1840,0.32713628,0,0
813,0.32769266,0,0
512,0.32799554,0,0
911,0.32863554,0,0
3384,0.32952753,1,0
108,0.32956022,0,0
800,0.32963607,0,0
1678,0.33068624,0,0
1434,0.3308072,0,0
18,0.3316219,0,0
1893,0.3338045,1,0
1590,0.3344658,0,0
1401,0.3345924,0,0
1165,0.33469254,0,0
2390,0.3349362,1,0
1107,0.33551863,0,0
1209,0.33568433,0,0
987,0.33569893,0,0
1639,0.33571285,0,0
949,0.33592886,0,0
2802,0.33666816,1,0
3501,0.33688262,1,1
620,0.336971,0,0
1747,0.33723488,0,0
474,0.33731282,0,0
1022,0.3373396,0,0
1433,0.3378683,0,0
1077,0.33789876,0,0
854,0.33802882,0,0
1888,0.33821604,1,0
1089,0.33835703,0,0
440,0.33847523,0,0
590,0.33856437,0,0
802,0.338595,0,0
829,0.33882308,0,0
1766,0.33897874,0,0
610,0.3390159,0,0
1774,0.3393263,0,0
930,0.33942544,0,0
3326,0.33970568,1,0
3402,0.33988512,1,0
352,0.33996743,0,0
2813,0.3403294,1,0
1856,0.34041977,0,0
319,0.3404998,0,0
1252,0.3406061,0,0
482,0.34099668,0,0
1000,0.34104636,0,0
3378,0.34121487,1,0
1597,0.34125027,0,0
119,0.34128073,0,0
435,0.34158984,0,0
3028,0.34169725,1,0
566,0.34188807,0,0
213,0.34199664,0,0
991,0.34200206,0,0
1042,0.3420502,0,0
185,0.34210798,0,0
1817,0.34216774,0,0
99,0.34239972,0,0
350,0.3425,0,0
920,0.34261674,0,0
3468,0.34262285,1,0
1663,0.3426921,0,0
603,0.3428947,0,0
1015,0.34292373,0,0
1441,0.34297222,0,0
256,0.34310964,0,0
2066,0.34319073,1,0
190,0.343231,0,0
3598,0.3434178,1,0
324,0.3435239,0,0
1005,0.34355658,0,0
1388,0.34367043,0,0
1818,0.34381562,0,0
1036,0.34385675,0,0
972,0.34392565,0,0
1134,0.34437627,0,0
2,0.3444454,0,0
857,0.34479085,0,0
315,0.34485918,0,0
1543,0.34490404,0,0
561,0.34499192,0,0
645,0.34507763,0,0
1488,0.34512773,0,0
2358,0.34528482,1,0
2379,0.34531572,1,0
886,0.3453556,0,0
3037,0.34536475,1,0
380,0.34545365,0,0
2985,0.34549117,1,0
1703,0.34561023,0,0
2089,0.34563825,1,0
2551,0.34570318,1,0
2434,0.34573328,1,0
488,0.3457386,0,0
515,0.34590623,0,0
36,0.3460521,0,0
405,0.34625328,0,0
1786,0.34640053,0,0
910,0.34644377,0,0
656,0.3464905,0,0
592,0.34655717,0,0
906,0.34660012,0,0
294,0.34673983,0,0
1833,0.34677452,0,0
2325,0.3469501,1,0
110,0.34702137,0,0
3624,0.34708285,1,0
1212,0.3471005,0,0
34,0.34711483,0,0
121,0.34712547,0,0
1288,0.34738916,0,0
1039,0.34740472,0,0
758,0.34741747,0,0
1640,0.3474833,0,0
21,0.3476404,0,0
