,score,is_test,truth
245,0.0017586428,0,0
2643,0.0018761542,1,0
2889,0.0019038364,1,0
1459,0.0019421173,0,0
265,0.0020317188,0,0
484,0.0021035029,0,0
160,0.002110969,0,0
501,0.0021717027,0,0
1530,0.0022116336,0,0
2878,0.002229306,1,0
1343,0.0022429905,0,0
837,0.0022511596,0,0
2087,0.002254626,1,0
807,0.0022568817,0,0
1442,0.0022573888,0,0
620,0.0022719067,0,0
2224,0.0022931611,1,0
1574,0.0023247325,0,0
1038,0.0023389182,0,0
885,0.0023485068,0,0
1951,0.0023641065,1,0
2135,0.0023986998,1,0
218,0.0024059184,0,0
1815,0.002430876,0,0
399,0.0024404016,0,0
1050,0.0024516329,0,0
2988,0.0024573666,1,0
1577,0.0024865735,0,0
71,0.0025311376,0,0
1639,0.0025379003,0,0
655,0.002567095,0,0
281,0.002575215,0,0
2023,0.0026302575,1,0
1761,0.0026496197,0,0
3165,0.0026503608,1,0
112,0.0026712243,0,0
3516,0.0026781645,1,0
1434,0.0026818018,0,0
2028,0.002692494,1,0
2126,0.0027010848,1,0
734,0.0027168132,0,0
3187,0.002723156,1,0
1465,0.0027449343,0,0
1507,0.002751725,0,0
968,0.0027806314,0,0
3297,0.0028052987,1,0
2079,0.0028054656,1,0
1882,0.002818608,1,0
3221,0.0028222932,1,0
2633,0.002846827,1,0
1591,0.0028705222,0,0
2019,0.002875925,1,1
2936,0.0028777418,1,0
2327,0.002886313,1,0
1971,0.002900604,1,0
2840,0.0029574472,1,0
1564,0.0029717672,0,0
1644,0.0029740764,0,0
1133,0.0029772087,0,0
842,0.0029836742,0,0
1046,0.0029932514,0,0
2071,0.0029949355,1,0
1151,0.0029951674,0,0
3462,0.0029975865,1,0
1143,0.0029982317,0,0
1954,0.0030008003,1,0
150,0.0030024925,0,0
328,0.0030117852,0,0
89,0.003028493,0,0
1941,0.003040875,1,0
275,0.0030694052,0,0
3312,0.003085814,1,0
196,0.0030869292,0,0
232,0.003093419,0,0
2440,0.0031271665,1,0
1854,0.0031480587,1,0
3294,0.0031563686,1,0
418,0.0031663373,0,0
2198,0.0031798615,1,0
1562,0.0031934502,0,0
1344,0.003196496,0,0
2574,0.0032331285,1,0
1234,0.0032681,0,0
3375,0.0032818408,1,0
259,0.0033114355,0,0
662,0.0033122494,0,0
3097,0.003326425,1,0
176,0.0033297406,0,0
2535,0.003339801,1,0
234,0.0033435423,0,0
821,0.0033517214,0,0
242,0.003380318,0,0
645,0.0033812271,0,0
2742,0.0033886477,1,0
2300,0.003436322,1,0
673,0.003493277,0,0
1291,0.0035001955,0,0
2298,0.0035199798,1,0
1090,0.003538412,0,0
1748,0.0035628895,0,0
625,0.0035639023,0,0
175,0.0035692488,0,0
224,0.0035793977,0,0
1913,0.0035896434,1,0
3325,0.003596655,1,0
1777,0.0035971627,0,0
3283,0.0036316686,1,0
849,0.0038241057,0,0
2900,0.0038358239,1,0
1482,0.0038604655,0,0
769,0.003883908,0,0
1867,0.003901312,1,0
1346,0.0039412472,0,0
221,0.003964416,0,0
2839,0.0039882455,1,0
2455,0.0040500313,1,0
2197,0.0041151335,1,0
489,0.004156589,0,0
463,0.004203407,0,0
342,0.0042055156,0,0
1774,0.0042076944,0,0
2152,0.0042192442,1,0
204,0.004219425,0,0
1529,0.004272951,0,0
1836,0.0043247864,1,0
20,0.004392827,0,0
2150,0.004510435,1,0
297,0.004514282,0,0
170,0.004681356,0,0
1658,0.004796503,0,0
194,0.0049070353,0,0
553,0.004946693,0,0
2009,0.004955347,1,0
665,0.004965634,0,0
1729,0.0049999263,0,0
907,0.0051393597,0,0
51,0.005167961,0,0
1471,0.00522019,0,0
1894,0.0052381484,1,0
269,0.005244702,0,0
3606,0.0052822484,1,0
648,0.0053044828,0,0
78,0.0053616255,0,0
1806,0.0054882304,0,0
183,0.0054942616,0,0
371,0.0055440958,0,0
2586,0.0058228793,1,0
1903,0.005888986,1,0
172,0.005952338,0,0
505,0.0059887944,0,0
2737,0.006123188,1,0
581,0.0061245896,0,0
950,0.006142821,0,0
