,score,is_test,truth
5202,0.03757296,1,0
2543,0.04091605,0,0
4234,0.04172987,1,0
1115,0.041971765,0,0
1143,0.04251404,0,0
1449,0.042704415,0,0
423,0.042800933,0,0
1830,0.04302618,0,0
3348,0.04329288,1,0
3740,0.04348722,1,0
4061,0.043509163,1,0
2757,0.043755837,0,0
4174,0.0438614,1,0
2641,0.043881547,0,0
3277,0.043938298,1,0
4786,0.044016864,1,0
1207,0.04420151,0,0
224,0.044368368,0,0
350,0.044424817,0,0
1887,0.044429246,0,0
2867,0.04444016,1,0
2361,0.04444783,0,0
2822,0.04459778,1,1
2399,0.04480966,0,0
5277,0.044816196,1,0
1215,0.044931803,0,0
2609,0.04551925,0,0
2352,0.045528367,0,0
2636,0.045865044,0,0
2334,0.04591001,0,0
1811,0.04608603,0,0
128,0.046239384,0,0
3703,0.0464601,1,0
824,0.04659091,0,0
3756,0.046640456,1,0
3253,0.046688866,1,0
960,0.046772663,0,0
931,0.046815842,0,0
2176,0.04716551,0,0
2067,0.04752314,0,0
2346,0.04752703,0,0
2977,0.047613464,1,0
377,0.047632392,0,0
982,0.04772863,0,0
1650,0.04783796,0,0
2263,0.048120346,0,0
5179,0.04819017,1,0
1657,0.04858859,0,0
131,0.04865487,0,0
3901,0.0489225,1,0
4182,0.049012013,1,0
754,0.04903002,0,0
1262,0.04906671,0,0
709,0.049304903,0,0
1053,0.049349546,0,0
5043,0.049457002,1,0
1600,0.049580373,0,0
2552,0.04958145,0,0
1751,0.04969878,0,0
1476,0.049771037,0,0
1478,0.049802832,0,0
2471,0.049843162,0,0
247,0.04990758,0,0
396,0.050036684,0,0
2206,0.050158333,0,0
1390,0.050343852,0,0
2773,0.05040647,1,0
995,0.050439987,0,0
2122,0.050599728,0,0
4583,0.05067551,1,0
347,0.050860003,0,0
894,0.050918926,0,0
1726,0.05099207,0,0
3037,0.050994236,1,0
2626,0.051066767,0,0
4247,0.05113951,1,0
2447,0.051489495,0,0
2217,0.051495098,0,0
42,0.051537625,0,0
3684,0.05167983,1,0
5415,0.05176702,1,0
1401,0.05182585,0,0
2595,0.051958248,0,0
10,0.05204831,0,0
1578,0.052183833,0,0
2299,0.052207492,0,0
3202,0.052233323,1,0
1509,0.052287925,0,0
1223,0.05248035,0,0
4377,0.052536886,1,0
17,0.052597705,0,0
