1.175651,-0.329896,0.245497,1.936449,0.508508
0.918216,-1.508655,1.743555,1.323133,-0.329711
2.472428,0.766324,0.440424,-0.405034,1.855039
1.928082,1.567173,0.787085,-0.030012,1.291169
1.357355,0.681694,2.895901,-1.165907,3.207405
0.511939,0.564197,-0.673835,0.363946,0.122615
0.927734,0.666393,1.018587,0.427668,-0.028064
1.497726,1.788320,0.064613,0.270984,0.312037
0.455461,0.751002,-0.219749,0.666435,1.136417
1.433855,-0.190008,1.847062,0.019387,2.265589
1.466011,1.192506,0.116125,1.649991,2.283260
1.387987,1.536058,-0.999210,2.536902,-1.693209
0.158964,1.895956,0.579954,2.545290,-0.005605
1.373940,0.397703,1.217836,0.557464,1.227227
1.796796,0.332163,1.879452,0.580578,2.084205
-0.049771,0.555487,1.289462,-0.775019,0.773036
0.078015,0.108073,0.119747,-0.185292,-0.492688
1.785691,-0.624545,0.918233,0.855755,1.985953
0.848626,1.172661,2.924901,-0.308722,0.107992
0.912918,0.825414,1.618729,1.968190,0.873152
1.053674,0.744834,1.216515,1.921728,0.939679
1.124567,2.769201,0.111762,1.108972,2.013342
0.715245,1.326632,1.952432,0.788411,2.251486
0.495709,1.178975,1.514013,1.167056,-1.303535
1.772782,2.089889,-0.120815,0.405514,1.657302
0.818722,0.303732,-0.052833,2.521764,0.443309
1.283398,0.176185,3.215064,0.689194,2.672374
0.603719,1.008580,1.603354,1.384091,-0.378932
1.512028,-0.925552,1.369273,0.434547,0.482206
0.788886,1.365739,-0.597363,1.074163,1.907087
1.726275,0.884802,1.523654,1.317267,0.715849
1.066941,0.643365,-0.602439,1.495741,1.394142
0.434774,1.444314,0.599747,0.783180,-0.204846
-0.421266,0.891372,3.402231,0.927664,2.191409
0.845268,0.060646,0.911807,-1.640763,0.594226
1.250063,1.821723,-0.179237,2.016039,2.311042
0.581767,-0.098807,1.690080,-0.479843,-0.870418
-0.394729,0.736784,0.932808,0.972287,1.098223
0.542029,0.671279,-0.018778,0.398973,1.529508
1.438938,-0.509329,1.277276,-0.152674,0.801824
0.848512,1.250832,0.375802,2.101558,1.347713
0.547408,1.108552,0.694258,0.890653,-0.680042
1.561178,1.369886,1.165978,0.731000,0.202223
0.976903,2.200311,1.266939,0.597377,0.106071
1.021386,0.938825,2.108545,1.055980,-0.731906
-0.027109,0.664990,-0.109204,-1.701283,-0.091270
2.009647,0.932022,1.093993,2.879670,0.734751
2.801928,1.030307,0.662639,0.708412,1.033070
2.322956,1.056183,2.017461,1.896924,-0.840991
0.883633,0.542848,2.019763,1.360387,-0.810205
1.471410,1.491554,0.337951,1.521291,1.500141
1.547375,-0.628885,1.762546,-0.020970,2.558638
0.689938,2.326441,3.220531,0.250239,1.788263
-0.063309,2.099725,0.613857,0.480251,-0.727366
0.942330,0.445809,1.727856,-0.005497,2.378416
0.731279,0.886208,-0.091011,2.495157,1.802143
1.118085,0.658500,0.783037,1.463313,2.080964
0.538104,-0.330249,1.542048,0.549131,1.224212
1.334154,0.411210,0.914617,0.928338,0.701205
0.774062,1.103394,1.456452,0.666587,1.967264
0.727914,1.092299,1.938569,3.569086,-1.272990
0.282149,0.817760,1.191703,-0.809971,0.854134
1.220254,1.250511,1.049619,2.489914,1.350321
1.985378,2.197566,-0.448191,2.544485,0.710593
1.630406,1.563389,0.249166,2.328877,2.384367
0.429270,1.033985,2.177431,2.262709,1.334529
1.678946,1.317657,2.309902,2.807381,1.886805
1.710740,0.381392,0.890748,0.214511,-0.270856
0.823910,1.789699,-0.545729,0.019978,2.022208
1.935819,0.321378,0.277408,1.342294,2.044466
1.849814,1.306304,1.029285,0.893640,0.636021
