,score,is_test,truth
1329,-17.92175540826445,0,0
1309,-17.902502653100786,0,0
344,-17.67423371874127,0,0
2453,-17.63565389123049,1,0
2690,-17.61894623494811,1,0
702,-17.556700093889713,0,0
3487,-17.528521032570033,1,0
1763,-17.46646288181816,0,0
1742,-17.459107195035074,0,0
60,-17.44582308352199,0,0
1270,-17.395749852229695,0,0
1187,-17.3686328735662,0,0
723,-17.360344422791123,0,0
2231,-17.33850529212368,1,0
247,-17.30848918222313,0,0
1113,-17.275395273809895,0,0
1531,-17.2507689192362,0,0
450,-17.233378970002107,0,0
2566,-17.224823624908446,1,0
1051,-17.221859089051076,0,0
442,-17.19285632203602,0,0
2521,-17.1798630428715,1,0
437,-17.11591789140837,0,0
259,-17.10279103980867,0,0
1673,-17.06800858927251,0,0
1524,-16.978183769467574,0,0
36,-16.92108643300767,0,0
443,-16.913202146312376,0,0
98,-16.900189847468702,0,0
2307,-16.8946461094645,1,0
255,-16.890852726436755,0,0
1184,-16.88988911264223,0,0
2627,-16.889703836694984,1,0
1626,-16.880646342545983,0,0
2876,-16.876350100041016,1,0
1307,-16.869840456420434,0,0
993,-16.854401088526988,0,0
496,-16.854342729616643,0,0
29,-16.848602234524577,0,0
2097,-16.847342646896855,1,0
1364,-16.836916866434446,0,0
1397,-16.830651059601756,0,0
1943,-16.817181381547226,0,0
2211,-16.76508282593096,1,0
141,-16.76282370788349,0,0
1567,-16.7607316911455,0,0
653,-16.75962382851297,0,0
1804,-16.756807868159996,0,0
1612,-16.735607192325055,0,0
3596,-16.732867679335712,1,0
2556,-16.73010595926444,1,0
180,-16.72006475850859,0,0
1328,-16.702812089718805,0,0
1781,-16.684456925951938,0,0
1805,-16.641426554233533,0,0
2355,-16.599104653936926,1,0
2807,-16.596948788076197,1,0
1945,-16.56256930399165,0,0
1558,-16.529851957793927,0,0
1983,-16.528049319702934,0,0
1020,-16.527331099172173,0,0
193,-16.525595355921944,0,0
120,-16.494611780957644,0,0
594,-16.479890449916496,0,0
1434,-16.375730452925723,0,0
995,-16.36788964513486,0,0
1922,-16.355251087637807,0,0
1177,-16.319694736317572,0,0
1458,-16.310081663761874,0,0
235,-16.306965485610718,0,0
215,-16.286550561694206,0,0
2030,-16.2654110259504,1,0
2329,-16.25345747528735,1,0
3718,-16.25091923499768,1,0
2766,-16.242765401284288,1,0
1925,-16.23217330081132,0,0
1551,-16.20488190671886,0,0
1325,-16.174442920595936,0,0
1903,-16.158766079009425,0,0
1503,-16.15557651366001,0,0
318,-16.14547771058382,0,0
952,-16.114688334660233,0,0
943,-16.08283673947957,0,0
151,-16.074261660323145,0,0
2493,-16.0396158861345,1,0
1392,-16.030077767059034,0,0
287,-16.02640724813198,0,0
650,-15.9680850341555,0,0
2,-15.96275803930263,0,0
1118,-15.960170701273944,0,0
1705,-15.95698263350555,0,0
1904,-15.920179323670295,0,0
459,-15.901279464273905,0,0
3922,-15.897352806013838,1,0
1195,-15.89661217804042,0,0
2451,-15.882714212076786,1,0
656,-15.868064072895498,0,0
725,-15.862826468493246,0,0
1281,-15.861474815929736,0,0
2913,-15.859629937278054,1,0
3542,-15.855973951268098,1,0
1422,-15.840319123458794,0,0
2838,-15.837388800266691,1,0
424,-15.819402442821925,0,0
1803,-15.81351059401587,0,0
2511,-15.792091646889384,1,0
1549,-15.771582113771284,0,0
1370,-15.76295734428927,0,0
132,-15.761769577634047,0,0
3582,-15.758225896879713,1,0
2220,-15.753293275917773,1,0
2806,-15.73141121878842,1,0
1882,-15.729959011811177,0,0
886,-15.729916541570038,0,0
2198,-15.729224136897045,1,0
1426,-15.722412957726032,0,0
1110,-15.720946040670025,0,0
3159,-15.715999872103488,1,0
1896,-15.712504420543695,0,0
1384,-15.709992074357416,0,0
270,-15.68194075123222,0,0
3167,-15.664549746012735,1,0
130,-15.647112307218226,0,0
284,-15.627228798602449,0,0
97,-15.619325992302555,0,0
2680,-15.597740867976125,1,0
282,-15.594767211531382,0,0
1616,-15.577005457895023,0,0
3626,-15.529566375675605,1,0
1168,-15.528597422447202,0,0
758,-15.49194081520676,0,0
3737,-15.485252911850665,1,0
2775,-15.482137335559434,1,0
4,-15.47113706060879,0,0
2721,-15.45594967070826,1,0
2089,-15.452787978467445,1,0
3331,-15.444250513382368,1,0
2083,-15.433151557438968,1,0
3508,-15.423932410249712,1,0
1891,-15.423804543785547,0,0
1024,-15.408481350237906,0,0
660,-15.387037709019136,0,0
343,-15.373549053434523,0,0
308,-15.360172594836136,0,0
959,-15.3586274986725,0,0
3863,-15.355746140934912,1,0
2322,-15.353809318378028,1,0
1026,-15.351555003870583,0,0
2082,-15.342845844537845,1,0
2845,-15.331799447382974,1,0
3391,-15.330095409124608,1,0
2725,-15.328552999012185,1,0
601,-15.325951401163707,0,0
75,-15.32301008792344,0,0
655,-15.32174383801312,0,0
3206,-15.305715227624239,1,0
1692,-15.292220165791779,0,0
1406,-15.292179660694378,0,0
610,-15.270293960554474,0,0
766,-15.24900165442915,0,0
2026,-15.229299707089938,1,0
965,-15.226336810158994,0,0
429,-15.213429250567977,0,0
1176,-15.210421063411145,0,0
915,-15.201510977947937,0,0
1809,-15.191325139287256,0,0
2761,-15.173751756334799,1,0
319,-15.16577422079768,0,0
1193,-15.161015409936649,0,0
405,-15.154687404079628,0,0
2810,-15.143224648067154,1,0
690,-15.10922282170575,0,0
760,-15.103076822222029,0,0
3730,-15.098421287379933,1,0
1641,-15.070200896047105,0,0
3335,-15.06701876193599,1,0
1481,-15.06522168381532,0,0
2621,-15.064316252486098,1,0
1756,-15.047555021281685,0,0
3046,-15.045240684123756,1,0
1137,-15.031035846837858,0,0
2677,-15.023778328509906,1,0
138,-15.012251782269278,0,0
811,-15.010203207231733,0,0
3240,-14.99525853016151,1,0
1418,-14.993411331030677,0,0
105,-14.987298781398962,0,0
1440,-14.9598464401814,0,0
996,-14.95087457004671,0,0
3455,-14.93252778835582,1,0
2824,-14.926599393889006,1,0
381,-14.91247059659668,0,0
768,-14.91017310629545,0,0
747,-14.897712130496146,0,0
1864,-14.880162088129838,0,0
1784,-14.879403276249139,0,0
1879,-14.875879137755637,0,0
3960,-14.875601991920222,1,0
2456,-14.87284390336297,1,0
921,-14.86374890659102,0,0
3822,-14.861032110294559,1,0
2540,-14.850406859480527,1,0
1345,-14.836865866610346,0,0
3741,-14.824310563701399,1,0
698,-14.823459083045902,0,0
1378,-14.809776423428753,0,0
1180,-14.806395964034799,0,0
1346,-14.802545558115785,0,0
1127,-14.791727626710836,0,0
517,-14.78451276896948,0,0
2138,-14.780445192138892,1,0
934,-14.776887231258046,0,0
1779,-14.751109442336563,0,0
803,-14.74592900674945,0,0
1125,-14.7418082189057,0,0
2150,-14.735273687097989,1,0
1092,-14.730852620879206,0,0
1246,-14.725740267527922,0,0
466,-14.720822976691718,0,0
1620,-14.718584378826002,0,0
203,-14.707226582283178,0,0
24,-14.693389295594784,0,0
3085,-14.688125055453884,1,0
985,-14.687918102487366,0,0
516,-14.674798380781391,0,0
3553,-14.663221772366922,1,0
125,-14.643817834164784,0,0
1062,-14.643308850582404,0,0
1395,-14.63146903392988,0,0
313,-14.626000716703349,0,0
3364,-14.623885043030821,1,0
3705,-14.612057587061427,1,1
975,-14.59893107061523,0,0
1746,-14.573128574549177,0,0
1872,-14.570579832975262,0,0
1740,-14.56851259722021,0,0
1861,-14.545619478672691,0,0
1506,-14.533010513006214,0,0
3675,-14.521117224478237,1,0
1958,-14.503695743926823,0,0
1651,-14.490928345583248,0,0
3166,-14.485742328442795,1,0
2244,-14.484144929617809,1,0
2592,-14.480758936808524,1,0
2664,-14.47258570084809,1,0
3049,-14.452747755936437,1,0
3221,-14.411851973633917,1,0
2724,-14.403968246789628,1,0
1674,-14.402097297997958,0,0
2484,-14.396291098546996,1,0
6,-14.390765885838185,0,0
134,-14.360774431232741,0,0
1399,-14.349594052362491,0,0
2980,-14.347441860136051,1,0
1548,-14.337039134237106,0,0
1071,-14.334387228943502,0,0
387,-14.32890487654491,0,0
3439,-14.327916681609604,1,0
806,-14.322961068038188,0,0
1489,-14.317485670886976,0,0
1913,-14.314336067829394,0,0
149,-14.310222584533939,0,0
1969,-14.302261907887825,0,0
1599,-14.287266537312014,0,0
1730,-14.28408273225291,0,0
54,-14.273534074364662,0,0
1975,-14.272946924786789,0,0
3438,-14.266933889901951,1,0
3635,-14.265353654146608,1,0
928,-14.256620364843256,0,0
1928,-14.253116009948073,0,0
494,-14.252850190286754,0,0
3525,-14.252260690377526,1,0
369,-14.23366540102922,0,0
1023,-14.231416528919858,0,0
1269,-14.229374599607837,0,0
1000,-14.228432559071837,0,0
1390,-14.200587556747145,0,0
1250,-14.153396568379925,0,0
757,-14.14929130216664,0,0
3296,-14.147489958236559,1,0
473,-14.137674591620243,0,0
1595,-14.112039067662373,0,0
69,-14.11182377798135,0,0
1786,-14.106653179822416,0,0
93,-14.10497462285263,0,0
651,-14.103569825620795,0,0
3395,-14.100075241452483,1,0
631,-14.099504056418981,0,0
3763,-14.096124440320294,1,0
1164,-14.079486081055911,0,0
1,-14.07929338907392,0,0
326,-14.071671152513176,0,0
617,-14.060342900001643,0,0
1423,-14.052345560703909,0,0
1898,-14.045606819472951,0,0
916,-14.033732804358369,0,0
2605,-14.017213054229785,1,0
495,-14.016077894348962,0,0
283,-13.9975706834967,0,0
275,-13.986580501166806,0,0
721,-13.985540065947777,0,0
1389,-13.972683675483223,0,0
533,-13.969087052553688,0,0
431,-13.960353053651236,0,0
607,-13.955861593957543,0,0
1057,-13.951001498496243,0,0
2829,-13.941135689330599,1,0
1752,-13.940489961396146,0,0
454,-13.93268507193587,0,0
3802,-13.932086973864855,1,0
2920,-13.931487871369969,1,0
3752,-13.925790240757934,1,0
3383,-13.90887576681877,1,0
1587,-13.90778924824938,0,0
3940,-13.893035975548887,1,0
711,-13.891721303019095,0,0
1091,-13.88745599820578,0,0
1901,-13.883018821292737,0,0
3681,-13.866083624097167,1,1
1519,-13.865719066182614,0,0
1923,-13.858133012261064,0,0
400,-13.85642764619008,0,0
408,-13.852487863229385,0,0
1059,-13.848558228305972,0,0
27,-13.842989123406628,0,0
531,-13.822506846956903,0,0
2237,-13.816112208440325,1,0
1462,-13.796366814136901,0,0
970,-13.772386006223096,0,0
2501,-13.77151793852276,1,0
945,-13.760006727200267,0,0
2459,-13.74804535211865,1,0
3345,-13.740467116649977,1,0
503,-13.731740828185716,0,0
3700,-13.721781104315244,1,0
1794,-13.700367078982573,0,0
3113,-13.693646455845514,1,0
393,-13.689769149561082,0,0
852,-13.673911750233419,0,0
3496,-13.673283240467132,1,0
482,-13.659308608908066,0,0
2771,-13.635776705729377,1,0
3880,-13.63456680645325,1,0
209,-13.631166745004151,0,0
1806,-13.627534285312517,0,0
2283,-13.623332710697477,1,0
1720,-13.622417019890996,0,0
1586,-13.620004025804773,0,0
51,-13.605186303574834,0,0
1698,-13.589274924943876,0,0
1665,-13.588532279317443,0,0
390,-13.553634163864142,0,0
1182,-13.545344261046045,0,0
908,-13.540539270715058,0,0
13,-13.54021242604033,0,0
541,-13.534290258864193,0,0
1002,-13.509396069833143,0,0
99,-13.503005046062452,0,0
969,-13.497205136350521,0,0
1578,-13.493939459966125,0,0
1005,-13.459615489057635,0,0
1801,-13.446064282412687,0,0
2811,-13.441511719516985,1,0
3652,-13.439695998723508,1,0
176,-13.437147750097422,0,0
1038,-13.436470938772178,0,0
2666,-13.427838677491318,1,0
1479,-13.42008552564485,0,0
891,-13.41887076666548,0,0
1107,-13.418354080437242,0,0
1589,-13.415698427746126,0,0
3789,-13.414999997176139,1,0
2455,-13.400451309367206,1,0
1829,-13.39477101033231,0,0
1690,-13.39023429688924,0,0
668,-13.383304984359839,0,0
2228,-13.365962669013374,1,0
3595,-13.3068661519104,1,0
1700,-13.292540394703506,0,0
1997,-13.284913126955033,1,0
543,-13.275498264943584,0,0
195,-13.260265173153751,0,0
3642,-13.257300909441101,1,0
