,score,is_test,truth
1675,0.19160429,0,0
4224,0.49518836,1,0
4085,0.4991096,1,0
2246,0.50219,0,0
2223,0.50263983,0,0
1748,0.5030144,0,0
1570,0.5033371,0,0
4925,0.50353295,1,0
3001,0.5038542,0,0
23,0.5040323,0,0
3845,0.5040584,1,0
1115,0.5043608,0,0
2962,0.5044505,0,0
1255,0.5044787,0,0
988,0.5045571,0,0
4902,0.50464535,1,0
2292,0.50467783,0,0
2425,0.5047456,0,0
4905,0.5047691,1,0
170,0.50478,0,0
1145,0.5048172,0,0
2693,0.5048715,0,0
380,0.5050855,0,0
1481,0.5051451,0,0
3086,0.50538635,1,0
3567,0.5055839,1,0
278,0.5056041,0,0
3171,0.5057654,1,0
822,0.50579,0,0
776,0.5058659,0,0
433,0.5058918,0,0
1793,0.50589424,0,0
2422,0.5059648,0,0
76,0.50599116,0,0
2576,0.50604415,0,0
3717,0.5061633,1,0
1995,0.5062105,0,0
2435,0.5062128,0,0
4339,0.5063122,1,0
5855,0.50635105,1,0
2789,0.5064155,0,0
5520,0.5064369,1,0
5914,0.50666153,1,1
824,0.5067106,0,0
1205,0.5067169,0,0
5070,0.5067755,1,0
3945,0.506798,1,0
4130,0.50689054,1,0
216,0.506966,0,0
6031,0.5069995,1,0
1488,0.5070607,0,0
4720,0.50709456,1,0
2879,0.507179,0,0
737,0.5072333,0,0
2802,0.50731903,0,0
4592,0.5074019,1,0
2097,0.50750273,0,0
1190,0.50776005,0,0
3041,0.50810915,1,0
4315,0.50815785,1,0
1201,0.508197,0,0
993,0.5082275,0,0
4176,0.508239,1,0
5527,0.5083429,1,0
936,0.5083597,0,0
1183,0.508465,0,0
422,0.5084961,0,0
2544,0.5085012,0,0
261,0.50855404,0,0
4508,0.5085669,1,0
1831,0.5086207,0,0
1468,0.5086683,0,0
2550,0.5086765,0,0
5776,0.508736,1,0
2548,0.5087475,0,0
1516,0.5088238,0,0
1640,0.5089096,0,0
2881,0.5089476,0,0
1379,0.50896984,0,0
6035,0.5092015,1,0
1409,0.50923115,0,0
4413,0.50931907,1,0
4636,0.50934696,1,0
5693,0.5093472,1,0
1729,0.5093653,0,0
860,0.50936997,0,0
3482,0.5094541,1,0
1589,0.50946206,0,0
3731,0.50951743,1,0
3836,0.50959724,1,0
686,0.5096017,0,0
550,0.5096137,0,0
2918,0.5098329,0,0
3443,0.50985223,1,0
1955,0.5098775,0,0
3337,0.5099726,1,0
5494,0.5099849,1,0
3823,0.5099874,1,0
5217,0.51002187,1,0
2418,0.5100558,0,0
3783,0.510114,1,0
3956,0.5101288,1,0
3904,0.5102084,1,0
2560,0.5102131,0,0
809,0.5102256,0,0
3553,0.51028156,1,0
1796,0.5103285,0,0
4739,0.51035637,1,0
3295,0.51037526,1,0
561,0.5104972,0,0
4959,0.5105344,1,0
658,0.5106116,0,0
1891,0.51063454,0,0
2284,0.51066506,0,0
4312,0.51066816,1,0
2923,0.5108195,0,0
1294,0.5109119,0,0
249,0.5109328,0,0
1220,0.51099193,0,0
2740,0.5110522,0,0
589,0.5110779,0,0
3117,0.51109725,1,0
2808,0.5111148,0,0
2303,0.5111211,0,0
5941,0.51113665,1,0
2497,0.51114714,0,0
52,0.5111875,0,0
2608,0.51120865,0,0
