,score,is_test,truth
950,-13.302534435077744,0,0
870,-13.280253067572973,0,0
3183,-13.181189708116868,1,0
258,-13.178413125419727,0,0
2093,-13.159579027766835,1,0
3772,-13.097210369677356,1,0
1494,-13.092632024824296,0,0
2639,-13.08259423470021,1,0
1937,-13.08165773319827,0,0
3111,-13.018990975721996,1,0
1632,-12.969575469612312,0,0
3177,-12.909136609546204,1,0
2924,-12.907062099420415,1,0
3800,-12.86665500942155,1,0
1766,-12.857954575211451,0,0
3452,-12.827095132892689,1,0
368,-12.560832132871072,0,0
646,-12.517069271055139,0,0
240,-12.515410004298936,0,0
1665,-12.408291247198912,0,0
3027,-12.394619178036317,1,0
1132,-12.387644004430275,0,0
989,-12.379079911764066,0,0
1601,-12.377415293344118,0,0
3667,-12.370789266385701,1,0
3907,-12.335371331916424,1,0
2086,-12.335260263196526,1,0
1167,-12.32436465473572,0,0
1919,-12.23826327833781,0,0
3917,-12.232362988220759,1,0
3281,-12.210268961535597,1,0
544,-12.18370200778989,0,0
1424,-12.178085875254467,0,0
1915,-12.175198633751004,0,0
526,-12.162367266601333,0,0
1390,-12.143277221316085,0,0
2409,-12.13759763470722,1,0
1609,-12.11113330369979,0,0
1570,-12.09902633258222,0,0
3014,-12.094998943646186,1,0
1880,-12.058972330754948,0,0
2002,-12.011351886143695,1,0
1189,-11.998825854209155,0,0
112,-11.993947878020087,0,0
1667,-11.942501819304445,0,0
33,-11.930391732410705,0,0
634,-11.923141389774177,0,0
2274,-11.915309193419972,1,0
2435,-11.905683189206421,1,0
1883,-11.855804616189513,0,0
475,-11.840377325815071,0,0
3522,-11.840137247012164,1,0
200,-11.82061978304786,0,0
3972,-11.802881201471871,1,0
3127,-11.7790755407133,1,0
2228,-11.77516218969745,1,0
3530,-11.773065878335432,1,0
1902,-11.769975303533812,0,0
3699,-11.755756366070004,1,0
1930,-11.720339301348002,0,0
3875,-11.711922903870384,1,0
1692,-11.711636473987603,0,0
1325,-11.695949323157581,0,0
2680,-11.685629840605337,1,0
1153,-11.68260089686029,0,0
2812,-11.66967607287036,1,0
3490,-11.65111643452939,1,0
1019,-11.643616320924014,0,0
801,-11.631394691049838,0,0
3819,-11.62773626309901,1,1
1561,-11.625536373402152,0,0
2168,-11.616171292842168,1,0
436,-11.615821047186492,0,0
714,-11.610558029597527,0,0
461,-11.608973902943921,0,0
3547,-11.599086492832893,1,0
636,-11.591709502712241,0,0
2927,-11.581239513403023,1,0
756,-11.578486426987673,0,0
1642,-11.569133503476943,0,0
2378,-11.568267661324194,1,0
703,-11.567643626980212,0,0
3048,-11.544679324332792,1,0
993,-11.531577535642338,0,0
1416,-11.517372913690128,0,0
2751,-11.503681629576729,1,0
1758,-11.495248442767892,0,0
707,-11.4688307692577,0,0
482,-11.46260726059687,0,0
360,-11.461466244198693,0,0
462,-11.460325698050335,0,0
3767,-11.4524922135113,1,0
76,-11.431214098080194,0,0
842,-11.430941267469834,0,0
3980,-11.430123965158943,1,0
1405,-11.425279506614311,0,0
477,-11.424256056330913,0,0
1001,-11.421115253382137,0,0
3744,-11.417477085664286,1,0
3818,-11.416545875462717,1,0
1635,-11.408621036727826,0,0
3524,-11.40285086168097,1,0
1903,-11.401140398433597,0,0
1822,-11.400924665383462,0,0
901,-11.387293381609606,0,0
1421,-11.38475050352693,0,0
1256,-11.383164815192963,0,0
95,-11.382906545544651,0,0
2700,-11.37972340102635,1,0
2829,-11.36093271454827,1,0
923,-11.354497860028175,0,0
630,-11.35081281268303,0,0
2063,-11.338669070186848,1,0
1137,-11.335571504716123,0,0
974,-11.33221855163463,0,0
253,-11.327768304570235,0,0
1031,-11.31973033938236,0,0
2527,-11.319570454141438,1,0
1732,-11.307342217368369,0,0
3037,-11.291712857255852,1,0
3770,-11.290835161415938,1,0
3638,-11.283733908398561,1,0
578,-11.27741624182938,0,0
1780,-11.266013127168033,0,0
366,-11.253818568304968,0,0
3155,-11.21126880277685,1,0
567,-11.20424404170178,0,0
1214,-11.192676787338954,0,0
1638,-11.173012379318694,0,0
1184,-11.171199068327365,0,0
2444,-11.165383591754878,1,0
1640,-11.138590121423881,0,0
1546,-11.123776170345696,0,0
1243,-11.091778850251426,0,0
1542,-11.084524916324249,0,0
988,-11.080076541749854,0,0
784,-11.077640931108084,0,0
1677,-11.039516951911784,0,0
250,-11.034608210709848,0,0
1411,-11.033792300578085,0,0
1639,-11.030742501173341,0,0
3891,-11.003814796802374,1,0
3195,-10.994446020355142,1,0
2021,-10.991537647314958,1,0
3951,-10.991369486261519,1,0
1969,-10.97718958095372,0,0
320,-10.973531203497213,0,0
1430,-10.958680625964222,0,0
665,-10.957220207685172,0,0
210,-10.952099549612221,0,0
1483,-10.916921806956044,0,0
105,-10.91457133037569,0,0
2846,-10.91029269129591,1,0
331,-10.890172837481687,0,0
3273,-10.885195215892743,1,0
1875,-10.881817498345683,0,0
539,-10.875082395206697,0,0
1705,-10.868255213887883,0,0
1230,-10.867290222259031,0,0
1406,-10.863444520230185,0,0
3173,-10.844177562161217,1,0
1807,-10.82760661534734,0,0
2301,-10.825411574736508,1,0
1037,-10.822148835729962,0,0
1549,-10.784532392505676,0,0
3679,-10.782187472419242,1,0
152,-10.763356707756447,0,0
2865,-10.759056298782458,1,0
2368,-10.754147704090308,1,0
2300,-10.749809914390175,1,0
2689,-10.744150110810379,1,0
1604,-10.735565311657645,0,0
171,-10.728516561091075,0,0
1225,-10.715912753886444,0,0
559,-10.69944343903872,0,0
554,-10.68740949312854,0,0
268,-10.682185620356906,0,0
1301,-10.679203550925406,0,0
1566,-10.677762274048371,0,0
815,-10.677484582859908,0,0
2011,-10.670216231202131,1,0
551,-10.668796303415514,0,0
3430,-10.664840793979765,1,0
2854,-10.661491649655146,1,0
1102,-10.655295942562583,0,0
157,-10.652326708133977,0,0
1835,-10.65015206892673,0,0
652,-10.64008332945782,0,0
1123,-10.639146862894986,0,0
3849,-10.628706742811623,1,0
3814,-10.612307963532107,1,0
300,-10.610167222675308,0,0
217,-10.609770501416392,0,0
394,-10.602094034546717,0,0
3830,-10.60081992640982,1,0
875,-10.5982429831617,0,0
1978,-10.586880619399114,0,0
319,-10.575024117240728,0,0
2726,-10.573680063791535,1,0
2839,-10.571044479437237,1,0
689,-10.566979229251897,0,0
3647,-10.561500858514588,1,0
1637,-10.550246365970413,0,0
1530,-10.547104668679921,0,0
3373,-10.542569707210363,1,0
1631,-10.529470105458397,0,0
1887,-10.519153642484298,0,0
299,-10.510339636171796,0,0
1285,-10.502523136724037,0,0
1618,-10.492751617834438,0,0
348,-10.489014214817992,0,0
277,-10.484138463525786,0,0
1741,-10.478567966343297,0,0
835,-10.428811017144707,0,0
3402,-10.424269240075358,1,0
3407,-10.421969315940311,1,0
3313,-10.4184380692785,1,0
1966,-10.410298685668646,0,0
708,-10.40915282214558,0,0
1867,-10.402935107941861,0,0
312,-10.394127319645952,0,0
2019,-10.39228383870803,1,0
463,-10.391104855715053,0,0
1519,-10.382362595251408,0,0
592,-10.377181834273383,0,0
17,-10.37580287726022,0,0
3063,-10.36989289316372,1,0
3726,-10.3675181200943,1,0
1972,-10.353787395680639,0,0
296,-10.337099006805875,0,0
2186,-10.327221036428629,1,0
1138,-10.319537219607437,0,0
569,-10.300119548133168,0,0
3060,-10.298067779126509,1,0
1795,-10.288970049916536,0,0
1165,-10.287461912006517,0,0
1505,-10.260980150394804,0,0
1625,-10.258468281155517,0,0
3261,-10.252375842814615,1,0
1071,-10.252246584573513,0,0
1480,-10.248098924337778,0,0
1440,-10.246344279129367,0,0
1160,-10.243141830845278,0,0
642,-10.241991123525212,0,0
3086,-10.240493592545864,1,0
1990,-10.23188745032371,0,0
737,-10.23050020201524,0,0
43,-10.211509923583378,0,0
1840,-10.209297360513979,0,0
1183,-10.206350389615322,0,0
421,-10.205832472932864,0,0
2313,-10.203507825222125,1,0
2759,-10.202434417122742,1,0
776,-10.202081570718633,0,0
617,-10.197306647234019,0,0
1081,-10.189401789250214,0,0
2070,-10.17269094383732,1,0
1689,-10.172080841931654,0,0
276,-10.170595177354182,0,0
558,-10.155675987955185,0,0
957,-10.148189530110159,0,0
1176,-10.145043519223366,0,0
2362,-10.14287393726985,1,0
927,-10.134897677146318,0,0
2478,-10.132257198228398,1,0
3041,-10.128078584049998,1,0
899,-10.116609716298502,0,0
664,-10.116210303625131,0,0
2320,-10.114842899584579,1,0
407,-10.102351181110059,0,0
1360,-10.095826031614976,0,0
2260,-10.09542064925547,1,0
