,score,is_test,truth
1289,-13.8142111250701,0,0
2210,-13.727856441578169,1,0
3717,-13.574520693937863,1,0
973,-13.564245078665657,0,0
867,-13.51999513313017,0,0
869,-13.515496015320043,0,0
242,-13.496785753456598,0,0
3956,-13.482074730694755,1,0
1278,-13.460431286601331,0,0
1097,-13.438521401672945,0,0
898,-13.435868984244314,0,0
1797,-13.43242138855919,0,0
3749,-13.430912473757704,1,0
3867,-13.405928221008622,1,0
1825,-13.378067911784242,0,0
3916,-13.364269125732374,1,0
1465,-13.33878870933614,0,0
649,-13.331051937402894,0,0
3281,-13.327936837425717,1,0
2383,-13.317572725191248,1,0
365,-13.289861763280545,0,0
3784,-13.285311866274135,1,0
1104,-13.281831034529734,0,0
2962,-13.277266765724319,1,0
1154,-13.274210964519735,0,0
2018,-13.249598857361642,1,0
530,-13.244081393641943,0,0
1781,-13.222728030907815,0,0
2359,-13.208529266975457,1,0
214,-13.199688788311233,0,0
1593,-13.164051172621281,0,0
1970,-13.163715518916971,0,0
3446,-13.151550853306734,1,0
146,-13.116189712047682,0,0
697,-13.111038211730225,0,0
3193,-13.07322365845198,1,0
1613,-13.032602047482264,0,0
979,-12.989591242043618,0,0
1862,-12.989292893194023,0,0
3309,-12.987965341058668,1,0
438,-12.929830910855808,0,0
2987,-12.907177603551563,1,0
3831,-12.888185242138968,1,0
1030,-12.85139143627155,0,0
3093,-12.848088551735483,1,0
583,-12.836858161034252,0,0
152,-12.82869726904319,0,0
3122,-12.824522927508381,1,0
485,-12.817018359474066,0,0
1868,-12.7884483930108,0,0
1516,-12.78171380162076,0,0
1452,-12.765570613077957,0,0
707,-12.73235754988018,0,0
222,-12.725522710215781,0,0
3901,-12.710993254240522,1,0
2921,-12.703190619933249,1,0
3311,-12.683201490201576,1,0
551,-12.668711169179748,0,0
1423,-12.646668186371343,0,0
17,-12.642645018834283,0,0
1971,-12.605265295111689,0,0
2069,-12.592903830210012,1,0
18,-12.590823015590978,0,0
2986,-12.590373941358942,1,0
906,-12.583505524972654,0,0
1839,-12.56600988518641,0,0
2550,-12.563898562621842,1,0
101,-12.501906430782526,0,0
403,-12.491051911636536,0,0
2543,-12.49037773461637,1,0
1732,-12.48324795108643,0,0
874,-12.481501941481108,0,0
449,-12.48067312902771,0,0
1067,-12.477966086174288,0,0
1550,-12.470900454323239,0,0
3768,-12.465291773223484,1,0
789,-12.458902793866939,0,0
1532,-12.454221504272759,0,0
2164,-12.44702446751825,1,0
3817,-12.444177334965113,1,0
2309,-12.425362398988348,1,0
1523,-12.40953430302795,0,0
1836,-12.408198999551905,0,0
217,-12.404140067633662,0,0
657,-12.388222113328228,0,0
1241,-12.378503753905774,0,0
2942,-12.369382037867577,1,0
2422,-12.303521397963793,1,0
1763,-12.296959750809293,0,0
