,score,is_test,truth
3777,0.018155813,1,0
1303,0.018899934,0,0
2543,0.019664116,1,0
1566,0.01996777,0,0
2516,0.020107638,1,0
4,0.020864997,0,0
918,0.020892935,0,0
3276,0.021404926,1,1
1488,0.02147746,0,0
1850,0.022005966,0,0
3261,0.022383736,1,0
89,0.022388002,0,0
1826,0.02289976,0,0
981,0.02296609,0,0
408,0.023042325,0,0
0,0.023303159,0,0
524,0.023504253,0,0
157,0.023592718,0,0
1687,0.02363493,0,0
595,0.023836449,0,0
1978,0.024040263,0,0
1437,0.024320595,0,0
577,0.024491044,0,0
3270,0.024527581,1,0
2143,0.024608832,1,0
2601,0.024815705,1,0
1550,0.025051815,0,0
3066,0.02531696,1,0
900,0.025564708,0,0
2578,0.025595427,1,0
267,0.026093226,0,0
102,0.026443863,0,0
1921,0.026471982,0,0
233,0.026517019,0,0
869,0.026553513,0,0
2315,0.027583944,1,0
1655,0.028508987,0,0
241,0.028737035,0,0
1723,0.028792104,0,0
2553,0.030173564,1,0
1856,0.030393504,0,0
860,0.030713512,0,0
1494,0.030811884,0,0
24,0.031208323,0,0
1779,0.031833816,0,0
652,0.031924058,0,0
1843,0.03237237,0,0
1142,0.032409415,0,0
482,0.03263012,0,0
2060,0.033074062,1,0
1590,0.03327735,0,0
299,0.03361462,0,0
2417,0.033750933,1,0
2807,0.03375344,1,0
44,0.034204047,0,0
2413,0.034211718,1,0
1631,0.034515247,0,0
416,0.034709893,0,0
1778,0.03504238,0,0
1739,0.035405144,0,0
2525,0.035494853,1,0
295,0.035814624,0,0
1245,0.035840616,0,0
2088,0.037003558,1,0
35,0.03764765,0,0
1536,0.038138602,0,0
472,0.038253374,0,0
1238,0.038569957,0,0
849,0.038631413,0,0
144,0.0387616,0,0
1322,0.038859162,0,0
3486,0.039029952,1,0
736,0.040081542,0,0
3235,0.04214896,1,0
943,0.042323027,0,0
1489,0.042423546,0,0
627,0.042482074,0,0
646,0.043555185,0,0
750,0.04472691,0,0
1699,0.04493789,0,0
1951,0.04538055,0,0
1930,0.04546439,0,0
1974,0.046052918,0,0
818,0.046427496,0,0
1592,0.046647098,0,0
1805,0.046800923,0,0
548,0.04882864,0,0
92,0.048945356,0,0
751,0.0493379,0,0
2974,0.04936446,1,0
2924,0.04948411,1,0
1271,0.04972878,0,0
700,0.050686076,0,0
969,0.051396187,0,0
3669,0.051413372,1,0
1016,0.05197186,0,0
2866,0.05234655,1,0
64,0.05275287,0,0
2682,0.05285029,1,0
1387,0.05333691,0,0
80,0.053576846,0,0
606,0.05598529,0,0
1545,0.05804198,0,0
88,0.058159128,0,0
1853,0.059243836,0,0
3782,0.0596627,1,1
1841,0.05998097,0,0
732,0.060590416,0,0
2588,0.060608376,1,0
1573,0.060819965,0,0
370,0.06174521,0,0
693,0.062053647,0,0
2738,0.06219737,1,0
2325,0.063010775,1,0
1382,0.06395324,0,0
296,0.06467843,0,0
1852,0.06546581,0,0
305,0.06637916,0,0
1652,0.066480264,0,0
583,0.06753794,0,0
1982,0.06763931,0,0
597,0.06845786,0,0
3499,0.06870459,1,0
1017,0.06934184,0,0
87,0.06962458,0,0
1816,0.06997386,0,0
2079,0.07005477,1,0
1045,0.07040314,0,0
1057,0.0706006,0,0
160,0.07084603,0,0
2185,0.07229151,1,0
1761,0.0723189,0,0
942,0.0723521,0,0
1689,0.07405281,0,0
817,0.07462545,0,0
2120,0.07561048,1,0
2950,0.076455414,1,0
1040,0.07786682,0,0
922,0.077938035,0,0
326,0.07829929,0,0
327,0.0791767,0,0
382,0.08090241,0,0
2995,0.08183161,1,1
676,0.082281195,0,0
667,0.08256279,0,0
164,0.082982644,0,0
986,0.08319102,0,0
2177,0.08365048,1,1
1432,0.08380312,0,0
1193,0.0839912,0,0
1701,0.08449327,0,0
1196,0.08550533,0,0
582,0.08638686,0,0
2376,0.086951226,1,0
788,0.08720772,0,0
1191,0.088089064,0,0
944,0.08813927,0,0
811,0.088945866,0,0
641,0.089411065,0,0
375,0.090028286,0,0
2157,0.09002954,1,0
3601,0.09081645,1,0
329,0.09125207,0,0
2039,0.09215204,1,0
3331,0.093435034,1,0
1928,0.09354336,0,0
1900,0.09420584,0,0
2643,0.09455148,1,0
3703,0.094984144,1,0
2368,0.09518844,1,0
158,0.0954077,0,0
1222,0.09642149,0,0
3556,0.097299054,1,0
1643,0.09780973,0,0
2856,0.09958052,1,0
1868,0.10206385,0,0
786,0.10223996,0,0
708,0.10348858,0,0
192,0.104119666,0,0
19,0.10491015,0,0
1233,0.10514575,0,0
3567,0.10542543,1,0
1484,0.10622232,0,0
1185,0.106614895,0,0
1744,0.1068464,0,0
1118,0.10687788,0,0
899,0.10739988,0,0
2626,0.10846196,1,0
441,0.11071717,0,0
1340,0.111209296,0,0
121,0.111281,0,0
289,0.112189814,0,0
3435,0.11234099,1,0
318,0.113274425,0,0
912,0.11408576,0,0
941,0.115403466,0,0
2894,0.11570703,1,0
881,0.11660439,0,0
1393,0.117300324,0,0
84,0.11859125,0,0
2237,0.11958571,1,0
381,0.12136457,0,0
876,0.12151342,0,0
2954,0.121768296,1,0
2859,0.1221224,1,0
558,0.12313625,0,0
411,0.123573594,0,0
1178,0.123929456,0,0
171,0.1244587,0,0
807,0.12468957,0,0
1310,0.1252495,0,0
1740,0.12539181,0,0
1324,0.12621836,0,0
1607,0.12638082,0,0
