,score,is_test,truth
2621,-160.07509,1,0
114,-159.88048,0,0
2395,-158.99008,1,0
770,-158.89606,0,0
2100,-158.47345,1,0
462,-158.4491,0,0
837,-157.56163,0,0
174,-157.23521,0,0
866,-157.22203,0,0
1420,-156.8839,0,0
1174,-156.70996,0,0
1760,-156.69907,0,0
1835,-156.48668,0,0
1912,-156.13206,0,0
1242,-156.11636,0,0
1135,-155.80566,0,0
3423,-155.79936,1,0
337,-155.7799,0,0
538,-155.65056,0,0
603,-155.53638,0,0
1094,-155.47722,0,0
1190,-155.42358,0,0
245,-155.30212,0,0
1491,-155.1501,0,0
1557,-154.66057,0,0
3152,-154.6176,1,0
1648,-154.4314,0,0
1716,-153.90782,0,0
2408,-153.84927,1,0
1810,-153.83778,0,0
2234,-153.73912,1,0
1837,-153.69061,0,0
581,-153.4693,0,0
1128,-153.36482,0,0
3755,-153.28845,1,0
1650,-153.20212,0,0
1430,-153.1817,0,0
493,-152.89459,0,0
1812,-152.27373,0,0
1079,-151.9782,0,0
2261,-151.75916,1,0
525,-151.3015,0,0
1924,-151.28334,0,0
1588,-151.27632,0,0
1893,-151.21992,0,0
1553,-151.20435,0,0
222,-150.83218,0,0
1285,-149.87555,0,0
2881,-149.86566,1,0
260,-149.8553,0,0
738,-149.54155,0,0
1938,-149.41458,0,0
2541,-149.28749,1,0
627,-149.04187,0,0
838,-148.69397,0,0
1235,-148.6047,0,0
2913,-148.58485,1,0
2816,-148.46591,1,0
1575,-148.19653,0,0
411,-148.18953,0,0
1275,-148.1735,0,0
2429,-148.15439,1,0
1030,-148.14122,0,0
1093,-147.84471,0,0
460,-147.7757,0,0
996,-147.7045,0,0
815,-147.66995,0,0
360,-147.47293,0,0
589,-147.39394,0,0
1246,-147.24347,0,0
726,-147.1737,0,0
879,-146.6551,0,0
2944,-146.53218,1,0
1215,-146.46295,0,0
1009,-146.04164,0,0
1942,-146.021,0,0
21,-145.7323,0,0
3723,-145.63806,1,0
236,-145.59314,0,0
1080,-145.43062,0,0
540,-145.40628,0,0
1469,-145.282,0,0
1414,-145.10562,0,0
1767,-145.04735,0,0
1872,-144.94197,0,0
655,-144.92801,0,0
2097,-144.81235,1,0
397,-144.76811,0,0
1730,-144.5914,0,0
368,-144.49072,0,0
780,-144.42686,0,0
279,-144.36748,0,0
1487,-144.17339,0,0
1065,-143.76332,0,0
747,-143.69077,0,0
3761,-143.56339,1,0
1244,-143.47072,0,0
2623,-143.33199,1,0
808,-143.25978,0,0
199,-143.18825,0,0
218,-143.15314,0,0
3762,-142.9943,1,0
59,-142.86313,0,0
151,-142.79582,0,0
2838,-142.52145,1,0
606,-142.50603,0,0
3490,-142.45691,1,0
242,-142.4324,0,0
3145,-142.40045,1,0
1566,-142.17406,0,0
2346,-141.9903,1,0
3179,-141.9004,1,0
508,-141.75116,0,0
1336,-141.73854,0,0
1067,-141.66985,0,0
458,-141.62697,0,0
1161,-141.62077,0,0
3413,-141.47832,1,0
105,-141.40999,0,0
2566,-141.38417,1,0
253,-141.36414,0,0
332,-141.20164,0,0
938,-140.96101,0,0
1144,-140.74054,0,0
1341,-140.73264,0,0
3833,-140.63591,1,0
2598,-140.63025,1,0
2486,-140.62006,1,0
1086,-140.61945,0,0
1841,-140.46179,0,0
487,-140.42908,0,0
913,-140.42471,0,0
2679,-140.41788,1,0
1367,-140.41728,0,0
286,-140.40811,0,0
