-0.711587,1.634076,1.580181,-0.853406,1.341192
0.817337,2.499505,1.436182,3.493588,1.198150
2.859376,-0.576288,2.554271,-0.113520,1.191044
1.877509,1.604260,-0.009417,1.104393,0.173078
0.719566,1.274633,0.714814,1.769759,1.142173
0.964501,0.305858,0.468178,1.263045,0.428433
0.364663,2.295153,0.198660,1.383141,1.335973
-1.125531,1.005209,2.818239,1.891263,1.287587
2.397287,1.303177,1.575075,-0.122137,0.976324
1.882427,-1.038257,0.979572,1.600564,1.221633
2.431843,-0.814528,1.010849,2.128884,0.744606
0.897328,2.077905,-1.044602,-0.598029,0.454025
0.345273,0.162328,2.181500,1.680406,0.926746
1.313495,0.944066,-0.281581,0.798918,0.854244
0.516837,-0.905973,-0.765763,1.685803,-0.035498
-0.104045,0.941884,2.350494,-0.331574,1.962899
-0.565468,1.075376,0.088019,0.072115,1.731416
1.545151,1.619057,1.087522,1.110352,0.392445
-0.648355,1.036821,-0.216515,0.845220,0.865087
-2.045312,0.946289,0.757387,2.663864,0.958501
3.013590,0.932902,0.890603,0.249873,1.016521
2.006497,0.347216,-1.275714,1.939211,1.534401
1.667418,0.594176,2.925353,-0.378500,0.757704
0.069101,1.414288,2.054258,0.106967,0.731301
-0.195319,0.968172,2.876681,2.241639,0.642659
0.230648,1.077916,1.922359,1.932318,0.839406
1.391822,0.036889,1.527162,-0.062982,1.269329
-0.739735,1.060178,0.180037,0.554639,0.908907
2.359843,0.194798,0.927416,1.978421,-0.310115
0.905170,-0.073371,0.662490,1.557408,0.813681
-0.799638,1.722542,2.091117,-1.420033,1.334874
0.371235,1.413924,1.365589,1.189382,1.140306
0.729243,1.487239,0.841148,1.283871,-0.122163
0.395149,0.886869,0.377864,1.016047,2.529223
-0.534615,0.525472,-0.450293,1.510226,1.368460
-0.521646,1.789592,2.899151,1.821475,1.299898
2.016051,2.249563,-0.056312,1.769804,0.383063
0.951679,0.230524,0.277895,1.006757,0.106294
0.389049,0.387141,2.467688,0.458305,0.894039
0.448195,0.848931,2.110116,1.087487,0.646242
2.166792,0.075636,-0.592137,0.812328,1.249278
1.576618,1.659828,1.322609,0.020871,0.678203
1.908865,1.700220,1.423238,1.196729,1.319244
-1.377565,-0.793913,0.889811,1.264107,1.284810
0.153586,0.854256,-0.196693,0.838048,0.485892
0.752490,2.658207,-0.226486,0.274177,0.255510
0.621247,0.500664,0.430012,-1.119256,0.396877
0.473252,-0.865208,-1.453440,0.892781,1.400681
0.928169,0.509376,1.985171,2.938172,1.230608
0.126072,1.225059,0.885213,1.786522,0.222500
-0.776650,-0.884159,1.307559,1.009812,0.244727
1.661105,-0.617219,0.634783,0.388742,0.163536
-0.126723,0.674841,1.095725,1.016761,0.493555
0.206204,-0.559610,2.120423,1.050193,1.084701
0.535101,-0.222973,0.658100,1.058992,1.075245
0.503200,2.353619,0.377339,1.607297,1.413885
-0.251907,-0.442068,0.817534,0.218700,0.857744
-0.363763,1.316738,2.535826,0.752779,0.769165
