,score,is_test,truth
6578,-168.62582,1,0
2008,-168.3169,0,0
3907,-167.81166,1,0
2481,-167.50967,0,0
3092,-166.59888,0,0
112,-166.42416,0,0
2454,-166.2023,0,0
2835,-166.14114,0,0
3417,-164.56342,0,0
3050,-164.20265,0,0
3377,-164.14407,0,0
3847,-162.88852,0,0
1333,-162.68431,0,0
7136,-162.1827,1,0
5765,-162.01431,1,0
3444,-161.93079,0,0
4915,-161.91904,1,0
874,-161.82799,0,0
2075,-161.64127,0,0
6373,-161.6182,1,0
3148,-161.60565,0,0
1464,-161.47752,0,0
3067,-161.44025,0,0
6613,-161.3278,1,0
2323,-161.2984,0,0
1885,-161.0925,0,0
3470,-161.04024,0,0
2120,-160.98058,0,0
151,-160.90628,0,0
962,-160.85791,0,0
6114,-160.7492,1,0
792,-160.4212,0,0
1651,-160.3046,0,0
3676,-160.20653,0,0
4350,-160.20105,1,0
759,-160.20009,0,0
350,-160.17749,0,0
3515,-160.07552,0,0
6791,-160.00528,1,0
3878,-159.95343,0,0
2279,-159.87,0,0
2903,-159.80072,0,0
5265,-159.55531,1,0
652,-159.44829,0,0
1980,-159.36205,0,0
2087,-159.3461,0,0
1723,-159.03696,0,0
168,-159.02275,0,0
985,-159.01837,0,0
6442,-158.96027,1,0
1761,-158.93788,0,0
444,-158.84169,0,0
2506,-158.83678,0,0
6575,-158.80055,1,0
4758,-158.65228,1,0
3041,-158.64934,0,0
3204,-158.63396,0,0
4043,-158.63332,1,0
1334,-158.60356,0,0
5607,-158.48488,1,0
2007,-158.45544,0,0
2640,-158.43777,0,0
3758,-158.42165,0,0
7234,-158.31418,1,0
6745,-158.30473,1,0
1865,-158.16809,0,0
4830,-158.08765,1,0
657,-158.07611,0,0
7093,-158.0118,1,0
1028,-157.9882,0,0
1518,-157.91539,0,0
3099,-157.8694,0,0
2280,-157.54251,0,0
436,-157.53537,0,0
2118,-157.43552,0,0
7541,-157.39725,1,0
7543,-157.2447,1,0
6236,-156.9216,1,0
555,-156.9166,0,0
2834,-156.91364,0,0
1658,-156.88036,0,0
3460,-156.8183,0,0
5190,-156.8171,1,0
3537,-156.72113,0,0
3651,-156.67177,0,0
1849,-156.57909,0,0
1711,-156.55318,0,0
1159,-156.49786,0,0
4702,-156.48009,1,0
5551,-156.41153,1,0
3747,-156.408,0,0
2985,-156.39896,0,0
3508,-156.3978,0,0
3784,-156.35245,0,0
1145,-156.33914,0,0
2728,-156.23593,0,0
1758,-156.1441,0,0
3061,-156.13567,0,0
1932,-156.0784,0,0
3690,-156.05426,0,0
837,-156.03755,0,0
2293,-155.98523,0,0
4151,-155.90439,1,0
6627,-155.79897,1,0
6547,-155.76459,1,0
1657,-155.75424,0,0
5616,-155.75227,1,0
2493,-155.74702,0,0
1856,-155.6589,0,0
3749,-155.57747,0,0
1933,-155.56049,0,0
2523,-155.53348,0,0
3478,-155.49835,0,0
3566,-155.42441,0,0
6252,-155.31221,1,0
5457,-155.20807,1,0
442,-155.14159,0,0
5475,-155.05237,1,0
2466,-155.03824,0,0
175,-154.9996,0,0
6612,-154.96016,1,0
241,-154.88538,0,0
1815,-154.83592,0,0
7713,-154.83066,1,0
1821,-154.76015,0,0
2341,-154.7214,0,0
727,-154.72104,0,0
4766,-154.6328,1,0
970,-154.59174,0,0
