,score,is_test,truth
3816,-13.2384348671174,1,0
202,-13.235398831795314,0,0
206,-13.192754997263746,0,0
987,-13.096403720134578,0,0
3265,-13.01256689739711,1,0
446,-12.96685996839559,0,0
2094,-12.952578209971287,1,0
1166,-12.879856728930832,0,0
131,-12.848826940790076,0,0
2336,-12.824943068906915,1,0
2973,-12.821651370135386,1,0
1836,-12.813514564287374,0,0
363,-12.773615879213743,0,0
1661,-12.72732877573879,0,0
2591,-12.726916005010048,1,0
458,-12.724198732135044,0,0
1757,-12.640272249051193,0,0
2691,-12.63127531229395,1,0
1087,-12.578596204257975,0,0
1701,-12.57721038073526,0,0
1963,-12.576403315311019,0,0
3804,-12.548445823704238,1,0
2862,-12.52299079662512,1,0
351,-12.513181784310444,0,0
3175,-12.50757999517,1,0
2982,-12.506604208378334,1,0
3846,-12.490717213609035,1,0
365,-12.489611551612128,0,0
1498,-12.44535045104196,0,0
1221,-12.436300412744993,0,0
2815,-12.414367783311036,1,0
3669,-12.340861123727016,1,0
113,-12.333062608486102,0,0
3904,-12.330615047530594,1,0
2023,-12.26897707859221,1,0
201,-12.26579649912673,0,0
1595,-12.204051697907628,0,0
2493,-12.203046034675797,1,0
1039,-12.202883199431966,0,0
638,-12.201518211784855,0,0
315,-12.199430640521555,0,0
1019,-12.197788047243119,0,0
1685,-12.194074577232918,0,0
449,-12.186491232849466,0,0
374,-12.183411577847142,0,0
886,-12.17251789937306,0,0
2866,-12.151334867552757,1,0
493,-12.145285600124291,0,0
2825,-12.134734376734867,1,0
2102,-12.13206622811779,1,0
2839,-12.1188908745527,1,0
887,-12.118665423279019,0,0
1226,-12.114879814466525,0,0
1865,-12.10634688437973,0,0
2532,-12.100250146721724,1,0
3784,-12.08317154131268,1,0
557,-12.074036167371055,0,0
217,-12.072566342586711,0,0
123,-12.068425737097455,0,0
2558,-12.041370005698852,1,0
1383,-12.036712064030372,0,0
1504,-12.032605959210358,0,0
829,-12.026269004688917,0,0
3563,-12.025860076604392,1,0
2436,-12.013780304152675,1,0
2163,-12.004449150298754,1,0
431,-12.002330782461648,0,0
1040,-12.001606259267911,0,0
320,-11.988364687157848,0,0
260,-11.981811229399863,0,0
921,-11.970541242609954,0,0
63,-11.921449842693018,0,0
1130,-11.916837677023736,0,0
10,-11.91677404393978,0,0
145,-11.906817102484641,0,0
923,-11.902095371596866,0,0
1259,-11.891284812413584,0,0
1902,-11.837960482526848,0,0
1880,-11.803668019639677,0,0
170,-11.773357600857814,0,0
2022,-11.760719208759596,1,0
24,-11.756363893141613,0,0
1594,-11.728606668959204,0,0
731,-11.72774906564704,0,0
3177,-11.726927861023656,1,0
1164,-11.700322085968185,0,0
2136,-11.700294793572365,1,0
1365,-11.671809256673427,0,0
2472,-11.609716388647264,1,0
89,-11.561612757691247,0,0
1744,-11.540047396204866,0,0
130,-11.499565417477646,0,0
2520,-11.498871646770308,1,0
3364,-11.497658696545875,1,0
911,-11.486883795300248,0,0
523,-11.419780727387682,0,0
1698,-11.41385111376597,0,0
2067,-11.407677274694471,1,0
3685,-11.403131520723115,1,0
2082,-11.393693477905403,1,0
1917,-11.391204419374317,0,0
2552,-11.350635846351992,1,0
488,-11.311791978993316,0,0
1609,-11.303537548104146,0,0
3360,-11.286069184788598,1,0
2684,-11.282600893950448,1,0
2872,-11.26230728825436,1,0
72,-11.259419365516509,0,0
483,-11.231815999692813,0,0
473,-11.216571975987858,0,0
245,-11.211590558456962,0,0
463,-11.206629502558428,0,0
2182,-11.181333178859939,1,0
239,-11.158580632240817,0,0
3508,-11.13918800139783,1,0
238,-11.13523703742013,0,0
1570,-11.134758142395992,0,0
1480,-11.132824342722083,0,0
1010,-11.116995173784824,0,0
1346,-11.086476168933995,0,0
2259,-11.072243961073156,1,0
252,-11.063251358497585,0,0
35,-11.049020586995528,0,0
1980,-11.027698310210429,0,0
1371,-11.006251848506873,0,0
930,-11.003477537959338,0,0
865,-10.978923079802339,0,0
954,-10.97840320958214,0,0
973,-10.976125478031177,0,0
977,-10.962221874228138,0,0
1437,-10.959643586770806,0,0
1339,-10.957151536593075,0,0
1429,-10.950044873409315,0,0
720,-10.943819877413205,0,0
457,-10.939428656414577,0,0
2135,-10.927198725354804,1,0
1955,-10.911386429617885,0,0
1887,-10.903660502321086,0,0
749,-10.903262069228052,0,0
343,-10.897999431720013,0,0
582,-10.894267774882758,0,0
2901,-10.879747595821213,1,0
330,-10.85331483186021,0,0
2953,-10.84893123795731,1,0
3453,-10.847706710547394,1,0
1838,-10.844564124987954,0,0
1820,-10.823368876698257,0,0
128,-10.818759421033507,0,0
840,-10.816374566004544,0,0
1616,-10.803329696227806,0,0
1024,-10.802417259399892,0,0
1538,-10.801611104102733,0,0
226,-10.790418345351322,0,0
348,-10.785672044725711,0,0
3269,-10.783654012478827,1,0
1207,-10.783033993662892,0,0
3129,-10.782496939126974,1,0
3340,-10.77941381420476,1,0
280,-10.773047544611032,0,0
578,-10.77272945934105,0,0
3146,-10.756637883776424,1,0
519,-10.752188802209352,0,0
1083,-10.735539500663126,0,0
6,-10.730545061338827,0,0
960,-10.704929716965099,0,0
2333,-10.703426911523009,1,0
425,-10.695298383886694,0,0
53,-10.69463002917054,0,0
1091,-10.691193667208202,0,0
1405,-10.679897627305703,0,0
1811,-10.671491077776498,0,0
1730,-10.668414100590288,0,0
1834,-10.66356239477972,0,0
2551,-10.663191426484827,1,0
1450,-10.663133542711345,0,0
848,-10.6575683179035,0,0
3754,-10.655291563126218,1,0
1154,-10.654883774928216,0,0
931,-10.63599068841873,0,0
2134,-10.632115358520075,1,0
1937,-10.630205463591903,0,0
1824,-10.624175880551231,0,0
22,-10.622684626643444,0,0
566,-10.605605561325834,0,0
359,-10.583957523049406,0,0
1112,-10.574758051103181,0,0
1738,-10.572987161131337,0,0
1165,-10.566519545157604,0,0
2798,-10.55747166489425,1,0
120,-10.556745062391407,0,0
571,-10.555767746645152,0,0
763,-10.554563150261721,0,0
941,-10.554110257498188,0,0
2086,-10.551039467125007,1,0
2409,-10.546951711341407,1,0
106,-10.537080043002618,0,0
3090,-10.529056825789882,1,0
2227,-10.516831574911546,1,0
216,-10.512182557355954,0,0
955,-10.505196395740247,0,0
1508,-10.501889590375313,0,0
750,-10.500605781836272,0,0
1654,-10.498453359373684,0,0
702,-10.489014426913304,0,0
3715,-10.487742294342752,1,0
1082,-10.472046404333543,0,0
1821,-10.466739525168158,0,0
906,-10.46374399408879,0,0
1426,-10.454680955587465,0,0
1526,-10.445525789380937,0,0
2653,-10.427090369637451,1,0
421,-10.426154246080058,0,0
604,-10.418558567104139,0,0
2988,-10.41522451409982,1,0
384,-10.412184162295521,0,0
878,-10.404744209325008,0,0
2700,-10.40372006246476,1,0
1068,-10.403080196088574,0,0
3734,-10.402258219781022,1,0
1936,-10.394764021405887,0,0
517,-10.39384910117509,0,0
1464,-10.388860381058642,0,0
606,-10.386641290288665,0,0
552,-10.385691822579101,0,0
1446,-10.380392797221804,0,0
3490,-10.378208764642133,1,0
242,-10.363618265636577,0,0
1781,-10.351403989443822,0,0
611,-10.334902104424724,0,0
3615,-10.334601915130438,1,0
3641,-10.330572031982232,1,0
